# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
2.1801176146e+00 4.5856437260e-03 0.0000000000e+00 1.0173341023e+01 2.5220374763e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.8029446239e+00
2.1747340558e+00 4.6349517230e-03 0.0000000000e+00 1.0152035227e+01 2.5130663619e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.7817181386e+00
2.1694527090e+00 4.6842597201e-03 0.0000000000e+00 1.0131111566e+01 2.5042688109e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.7604916534e+00
2.1640701215e+00 4.7335677171e-03 0.0000000000e+00 1.0109791349e+01 2.4953060012e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.7406495041e+00
2.1585206222e+00 4.7828757142e-03 0.0000000000e+00 1.0088168309e+01 2.4860687570e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.7194230188e+00
2.1530826372e+00 4.8321837112e-03 0.0000000000e+00 1.0067323959e+01 2.4770202194e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.6986579789e+00
2.1477531956e+00 4.8814917083e-03 0.0000000000e+00 1.0047171776e+01 2.4681553577e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.6783543843e+00
4.0717141152e+00 0.0000000000e+00 2.0128451420e-04 1.4766250610e-10 0.0000000000e+00 1.0033371676e+03 2.2106701162e+03 4.0828773397e+01 inf 1.0058604636e-01 1.0000000000e-01 2.5132741229e+01 1.0033371676e+03
3.1447437173e+00 4.9307997053e-05 2.0128451420e-04 3.9122465030e+02 4.8403719337e-01 1.0504638799e+03 2.3780531735e+03 2.6717547087e+01 5.5197301887e+01 1.0192974208e-01 1.0000000000e-01 2.5132741229e+01 1.0484999686e+03
3.2929911984e+00 9.8615994107e-05 2.0128451420e-04 4.0950138953e+02 4.1449375125e-01 1.0417922118e+03 2.3430828131e+03 2.8895179161e+01 6.9711977742e+01 1.0217777471e-01 1.0000000000e-01 2.5132741229e+01 1.0402565217e+03
