# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
2.2951561620e+00 3.6327410417e-03 4.6171334815e-03 1.0699334626e+01 2.7124328408e+00 6.6722460600e+01 1.7974334277e+02 1.0992483502e-02 4.0526288198e-03 4.2077573920e-01 1.0000000000e-01 0.0000000000e+00 1.4964245788e-08 2.6665654976e+02 5.4478720810e-02 1.0000000000e+00
2.2951292706e+00 3.6327410417e-03 4.9721477606e-03 1.0699839332e+01 2.7121339769e+00 6.6737731556e+01 1.7975861373e+02 1.2748856533e-02 4.7006735810e-03 4.2078408506e-01 1.0000000000e-01 0.0000000000e+00 1.5915065069e-08 2.8371352366e+02 5.8666316101e-02 1.0000000000e+00
2.2950989330e+00 3.6327410417e-03 5.3449091466e-03 1.0699305785e+01 2.7117962295e+00 6.6751964261e+01 1.7977284643e+02 1.4733306987e-02 5.4330435402e-03 4.2079351360e-01 1.0000000000e-01 0.0000000000e+00 1.6990818867e-08 3.0301231939e+02 6.3062935351e-02 1.0000000000e+00
2.2950648105e+00 3.6327410417e-03 5.7358504956e-03 1.0698966912e+01 2.7114161676e+00 6.6751639807e+01 1.7978728823e+02 1.6968999667e-02 6.2583530591e-03 4.2080413439e-01 1.0000000000e-01 0.0000000000e+00 1.8204598791e-08 3.2478915353e+02 6.7673612183e-02 1.0000000000e+00
2.2950265443e+00 3.6327410417e-03 6.1454046639e-03 1.0697971920e+01 2.7109889621e+00 6.6765396646e+01 1.7981581132e+02 1.9480838624e-02 7.1858789895e-03 4.2081606515e-01 1.0000000000e-01 0.0000000000e+00 1.9562746164e-08 3.4930351869e+02 7.2503371560e-02 1.0000000000e+00
2.2949837507e+00 3.6327410417e-03 6.5740045079e-03 1.0697517685e+01 2.7105104758e+00 6.6779723081e+01 1.7983013775e+02 2.2295556214e-02 8.2255930806e-03 4.2082943210e-01 1.0000000000e-01 0.0000000000e+00 2.1095774030e-08 3.7682565973e+02 7.7557217040e-02 1.0000000000e+00
2.2949360281e+00 3.6327410417e-03 7.0220828837e-03 1.0697012979e+01 2.7099758574e+00 6.6793984626e+01 1.7985916555e+02 2.5441806487e-02 9.3882041114e-03 4.2084437053e-01 1.0000000000e-01 0.0000000000e+00 2.2803715246e-08 4.0766247649e+02 8.2840149008e-02 1.0000000000e+00
2.2948829539e+00 3.6327410417e-03 7.4900726477e-03 1.0697128340e+01 2.7093798593e+00 6.6808851818e+01 1.7988879899e+02 2.8950260628e-02 1.0685198138e-02 4.2086102523e-01 1.0000000000e-01 0.0000000000e+00 2.4712128210e-08 4.4213563682e+02 8.8357143355e-02 1.0000000000e+00
2.2948240713e+00 3.6327410417e-03 7.9784066561e-03 1.0696573164e+01 2.7087171103e+00 6.6837829143e+01 1.7991777631e+02 3.2853707229e-02 1.2128880902e-02 4.2087955024e-01 1.0000000000e-01 0.0000000000e+00 2.6840327556e-08 4.8059763671e+02 9.4113161340e-02 1.0000000000e+00
2.2947589177e+00 3.6327410417e-03 8.4875177651e-03 1.0695917046e+01 2.7079815875e+00 6.6851939276e+01 1.7996141895e+02 3.7187155824e-02 1.3732425655e-02 4.2090011050e-01 1.0000000000e-01 0.0000000000e+00 2.9197270995e-08 5.2343486527e+02 1.0011314740e-01 1.0000000000e+00
2.2946869982e+00 3.6327410417e-03 9.0178388311e-03 1.0694965315e+01 2.7071671732e+00 6.6880520046e+01 1.7998999972e+02 4.1987944586e-02 1.5509919373e-02 4.2092288129e-01 1.0000000000e-01 0.0000000000e+00 3.1827676759e-08 5.7104716337e+02 1.0636201301e-01 1.0000000000e+00
2.2946078019e+00 3.6327410417e-03 9.5698027103e-03 1.0694575971e+01 2.7062670884e+00 6.6909677623e+01 1.8003392355e+02 4.7295853509e-02 1.7476417502e-02 4.2094804916e-01 1.0000000000e-01 0.0000000000e+00 3.4731197276e-08 6.2389473944e+02 1.1286466058e-01 1.0000000000e+00
2.2945207856e+00 3.6327410417e-03 1.0143842259e-02 1.0692859971e+01 2.7052746876e+00 6.6937479704e+01 1.8009125813e+02 5.3153222319e-02 1.9647994551e-02 4.2097581158e-01 1.0000000000e-01 0.0000000000e+00 3.7931009930e-08 6.8247203491e+02 1.1962596099e-01 1.0000000000e+00
2.2944254157e+00 3.6327410417e-03 1.0740390333e-02 1.0691518895e+01 2.7041821690e+00 6.6965685550e+01 1.8013423023e+02 5.9605069043e-02 2.2041809804e-02 4.2100637966e-01 1.0000000000e-01 0.0000000000e+00 4.1482719751e-08 7.4727616138e+02 1.2665074028e-01 1.0000000000e+00
2.2943211185e+00 3.6327410417e-03 1.1359879790e-02 1.0690379702e+01 2.7029816544e+00 6.6994064438e+01 1.8019214161e+02 6.6699225094e-02 2.4676166405e-02 4.2103997583e-01 1.0000000000e-01 0.0000000000e+00 4.5386034712e-08 8.1890644883e+02 1.3394381631e-01 1.0000000000e+00
2.2942073193e+00 3.6327410417e-03 1.2002743484e-02 1.0689925467e+01 2.7016650390e+00 6.7037908955e+01 1.8025075238e+02 7.4486464619e-02 2.7570577234e-02 4.2107683622e-01 1.0000000000e-01 0.0000000000e+00 4.9688137509e-08 8.9796890637e+02 1.4150995374e-01 1.0000000000e+00
2.2940834293e+00 3.6327410417e-03 1.2669414273e-02 1.0688591602e+01 2.7002232532e+00 6.7066122010e+01 1.8032326419e+02 8.3020648279e-02 3.0745845989e-02 4.2111721049e-01 1.0000000000e-01 0.0000000000e+00 5.4392538724e-08 9.8516217201e+02 1.4935389306e-01 1.0000000000e+00
2.2939488549e+00 3.6327410417e-03 1.3360325013e-02 1.0686269955e+01 2.6986473369e+00 6.7122850946e+01 1.8040952563e+02 9.2358871921e-02 3.4224135425e-02 4.2116136259e-01 1.0000000000e-01 0.0000000000e+00 5.9551398826e-08 1.0812120463e+03 1.5748031904e-01 1.0000000000e+00
2.2938030024e+00 3.6327410417e-03 1.4075908560e-02 1.0684633266e+01 2.6969270924e+00 6.7165513009e+01 1.8048172019e+02 1.0256162172e-01 3.8029067232e-02 4.2120957128e-01 1.0000000000e-01 0.0000000000e+00 6.5241697931e-08 1.1868920893e+03 1.6589386505e-01 1.0000000000e+00
2.2936452804e+00 3.6327410417e-03 1.4816597770e-02 1.0683169619e+01 2.6950526600e+00 6.7223114364e+01 1.8058362030e+02 1.1369294458e-01 4.2185797060e-02 4.2126213064e-01 1.0000000000e-01 0.0000000000e+00 7.1429815833e-08 1.3031340533e+03 1.7459914358e-01 1.0000000000e+00
2.2934751076e+00 3.6327410417e-03 1.5582825500e-02 1.0680920073e+01 2.6930129212e+00 6.7279929821e+01 1.8066996826e+02 1.2582061943e-01 4.6721134696e-02 4.2131935059e-01 1.0000000000e-01 0.0000000000e+00 7.8242033824e-08 1.4308411053e+03 1.8360067493e-01 1.0000000000e+00
2.2932919168e+00 3.6327410417e-03 1.6375024606e-02 1.0679824140e+01 2.6907964991e+00 6.7337913311e+01 1.8078701675e+02 1.3901634795e-01 5.1663642342e-02 4.2138155769e-01 1.0000000000e-01 0.0000000000e+00 8.5638884141e-08 1.5711373260e+03 1.9290296113e-01 1.0000000000e+00
2.2930951896e+00 3.6327410417e-03 1.7193627944e-02 1.0677509704e+01 2.6883916550e+00 6.7409415707e+01 1.8090281790e+02 1.5335594639e-01 5.7043751830e-02 4.2144909648e-01 1.0000000000e-01 0.0000000000e+00 9.3729830347e-08 1.7251038476e+03 2.0251040086e-01 1.0000000000e+00
2.2928844101e+00 3.6327410417e-03 1.8039068370e-02 1.0674230918e+01 2.6857856494e+00 6.7479968175e+01 1.8101766911e+02 1.6891956748e-01 6.2893912446e-02 4.2152232805e-01 1.0000000000e-01 0.0000000000e+00 1.0258005678e-07 1.8940275069e+03 2.1242734671e-01 1.0000000000e+00
2.2926591328e+00 3.6327410417e-03 1.8911778740e-02 1.0671404566e+01 2.6829655928e+00 6.7565753746e+01 1.8116251969e+02 1.8579191863e-01 6.9248714604e-02 4.2160163295e-01 1.0000000000e-01 0.0000000000e+00 1.1216791792e-07 2.0793636073e+03 2.2265808967e-01 1.0000000000e+00
2.2924189686e+00 3.6327410417e-03 1.9812191912e-02 1.0668664734e+01 2.6799172980e+00 6.7651611418e+01 1.8130744236e+02 2.0406250531e-01 7.6145075619e-02 4.2168741082e-01 1.0000000000e-01 0.0000000000e+00 1.2266321952e-07 2.2825657347e+03 2.3320680504e-01 1.0000000000e+00
2.2921636050e+00 3.6327410417e-03 2.0740740741e-02 1.0666270986e+01 2.6766268508e+00 6.7737800754e+01 1.8146746295e+02 2.2382589200e-01 8.3622374157e-02 4.2178008139e-01 1.0000000000e-01 0.0000000000e+00 1.3404900625e-07 2.5054076509e+03 2.4407762256e-01 1.0000000000e+00
2.2918928183e+00 3.6327410417e-03 2.1697858083e-02 1.0662651524e+01 2.6730793690e+00 6.7837545046e+01 1.8164103850e+02 2.4518198619e-01 9.1722673496e-02 4.2188008480e-01 1.0000000000e-01 0.0000000000e+00 1.4642079878e-07 2.7497680080e+03 2.5527456211e-01 1.0000000000e+00
2.2916065257e+00 3.6327410417e-03 2.2683976795e-02 1.0659277205e+01 2.6692588741e+00 6.7952315152e+01 1.8182963986e+02 2.6823632401e-01 1.0049093650e-01 4.2198788390e-01 1.0000000000e-01 0.0000000000e+00 1.5985724994e-07 3.0176921344e+03 2.6680154323e-01 1.0000000000e+00
2.2913047375e+00 3.6327410417e-03 2.3699529733e-02 1.0654446450e+01 2.6651491595e+00 6.8065614401e+01 1.8201677036e+02 2.9310041722e-01 1.0997523954e-01 4.2210396243e-01 1.0000000000e-01 0.0000000000e+00 1.7451748759e-07 3.3114893872e+03 2.7866238507e-01 1.0000000000e+00
2.2909876551e+00 3.6327410417e-03 2.4744949753e-02 1.0649983408e+01 2.6607332495e+00 6.8194033195e+01 1.8223378666e+02 3.1989209069e-01 1.2022704296e-01 4.2222882844e-01 1.0000000000e-01 0.0000000000e+00 1.9032964615e-07 3.6338787355e+03 2.9086082849e-01 1.0000000000e+00
2.2906556687e+00 3.6327410417e-03 2.5820669711e-02 1.0646133224e+01 2.6559936521e+00 6.8323079266e+01 1.8246619648e+02 3.4873586364e-01 1.3130146729e-01 4.2236301420e-01 1.0000000000e-01 0.0000000000e+00 2.0753376863e-07 3.9876093446e+03 3.0340044869e-01 1.0000000000e+00
2.2903093850e+00 3.6327410417e-03 2.6927122464e-02 1.0640487728e+01 2.6509114788e+00 6.8465096277e+01 1.8271157725e+02 3.7976336801e-01 1.4325765724e-01 4.2250707693e-01 1.0000000000e-01 0.0000000000e+00 2.2621524415e-07 4.3759347937e+03 3.1628472926e-01 1.0000000000e+00
2.2899496773e+00 3.6327410417e-03 2.8064740869e-02 1.0635181107e+01 2.6454680748e+00 6.8622218412e+01 1.8297206314e+02 4.1311379765e-01 1.5615905615e-01 4.2266160024e-01 1.0000000000e-01 0.0000000000e+00 2.4650171929e-07 4.8024598672e+03 3.2951701871e-01 1.0000000000e+00
2.2895777236e+00 3.6327410417e-03 2.9233957780e-02 1.0629413040e+01 2.6396437079e+00 6.8793645353e+01 1.8326162008e+02 4.4893440006e-01 1.7007386213e-01 4.2282719532e-01 1.0000000000e-01 0.0000000000e+00 2.6848700858e-07 5.2712427340e+03 3.4310053456e-01 1.0000000000e+00
2.2891950449e+00 3.6327410417e-03 3.0435206055e-02 1.0623435881e+01 2.6334174671e+00 6.8964863201e+01 1.8356573419e+02 4.8738101076e-01 1.8507548341e-01 4.2300450145e-01 1.0000000000e-01 0.0000000000e+00 2.9231617177e-07 5.7868423269e+03 3.5703834687e-01 1.0000000000e+00
2.2888035734e+00 3.6327410417e-03 3.1668918550e-02 1.0616766554e+01 2.6267683298e+00 6.9164921383e+01 1.8388392237e+02 5.2861862878e-01 2.0124295804e-01 4.2319418840e-01 1.0000000000e-01 0.0000000000e+00 3.1821410878e-07 6.3543113074e+03 3.7133336847e-01 1.0000000000e+00
2.2884057030e+00 3.6327410417e-03 3.2935528121e-02 1.0609801614e+01 2.6196743433e+00 6.9364683951e+01 1.8423134745e+02 5.7282207854e-01 2.1866155998e-01 4.2339695653e-01 1.0000000000e-01 0.0000000000e+00 3.4617262445e-07 6.9795690806e+03 3.8598838359e-01 1.0000000000e+00
2.2880043522e+00 3.6327410417e-03 3.4235467624e-02 1.0602303127e+01 2.6121127467e+00 6.9578693643e+01 1.8460778590e+02 6.2017669318e-01 2.3742340141e-01 4.2361353901e-01 1.0000000000e-01 0.0000000000e+00 3.7650596898e-07 7.6690271817e+03 4.0100597587e-01 1.0000000000e+00
2.2876030534e+00 3.6327410417e-03 3.5569169916e-02 1.0595294926e+01 2.6040600712e+00 6.9807945452e+01 1.8499946646e+02 6.7087907884e-01 2.5762811168e-01 4.2384470333e-01 1.0000000000e-01 0.0000000000e+00 4.0951140036e-07 8.4299590031e+03 4.1638856292e-01 1.0000000000e+00
2.2872060246e+00 3.6327410417e-03 3.6937067852e-02 1.0585705515e+01 2.5954920840e+00 7.0064134132e+01 1.8541808390e+02 7.2513797616e-01 2.7938362079e-01 4.2409125284e-01 1.0000000000e-01 0.0000000000e+00 4.4537126913e-07 9.2707474427e+03 4.3213839868e-01 1.0000000000e+00
2.2868182634e+00 3.6327410417e-03 3.8339594290e-02 1.0577651852e+01 2.5863839908e+00 7.0321872980e+01 1.8586778400e+02 7.8317517655e-01 3.0280699978e-01 4.2435402847e-01 1.0000000000e-01 0.0000000000e+00 4.8417863459e-07 1.0201053265e+04 4.4825756350e-01 1.0000000000e+00
2.2864456692e+00 3.6327410417e-03 3.9777182085e-02 1.0566829517e+01 2.5767099957e+00 7.0606375657e+01 1.8634424794e+02 8.4522652249e-01 3.2802547586e-01 4.2463391145e-01 1.0000000000e-01 0.0000000000e+00 5.2619316288e-07 1.1231631436e+04 4.6474792270e-01 1.0000000000e+00
2.2860951374e+00 3.6327410417e-03 4.1250264094e-02 1.0557283367e+01 2.5664439354e+00 7.0906920770e+01 1.8685152056e+02 9.1154304677e-01 3.5517746334e-01 4.2493182461e-01 1.0000000000e-01 0.0000000000e+00 5.7193021676e-07 1.2374602070e+04 4.8161112571e-01 1.0000000000e+00
2.2857747078e+00 3.6327410417e-03 4.2759273172e-02 1.0546071687e+01 2.5555590625e+00 7.1220581024e+01 1.8738667457e+02 9.8239218276e-01 3.8441380486e-01 4.2524873573e-01 1.0000000000e-01 0.0000000000e+00 6.2175865443e-07 1.3643867558e+04 4.9884862418e-01 1.0000000000e+00
2.2854937038e+00 3.6327410417e-03 4.4304642177e-02 1.0534355302e+01 2.5440272817e+00 7.1548473982e+01 1.8795082754e+02 1.0580591008e+00 4.1589927450e-01 4.2558565994e-01 1.0000000000e-01 0.0000000000e+00 6.7573037633e-07 1.5055706553e+04 5.1646168202e-01 1.0000000000e+00
2.2852628938e+00 3.6327410417e-03 4.5886803965e-02 1.0521795337e+01 2.5318208621e+00 7.1905070282e+01 1.8854368385e+02 1.1388481907e+00 4.4981388997e-01 4.2594366260e-01 1.0000000000e-01 0.0000000000e+00 7.3464099086e-07 1.6628016768e+04 5.3445127770e-01 1.0000000000e+00
2.2850946733e+00 3.6327410417e-03 4.7506191390e-02 1.0508247590e+01 2.5189106132e+00 7.2290211302e+01 1.8917985113e+02 1.2250846650e+00 4.8635495782e-01 4.2632386322e-01 1.0000000000e-01 0.0000000000e+00 7.9872123367e-07 1.8381952810e+04 5.5281820107e-01 1.0000000000e+00
2.2850032642e+00 3.6327410417e-03 4.9163237311e-02 1.0493964415e+01 2.5052674628e+00 7.2689383144e+01 1.8985958173e+02 1.3171163203e+00 5.2573880426e-01 4.2672743904e-01 1.0000000000e-01 0.0000000000e+00 8.6801038179e-07 2.0342012226e+04 5.7156300583e-01 1.0000000000e+00
2.2850049349e+00 3.6327410417e-03 5.0858374584e-02 1.0478924182e+01 2.4908610813e+00 7.3102564178e+01 1.9056808778e+02 1.4153154112e+00 5.6820326986e-01 4.2715562968e-01 1.0000000000e-01 0.0000000000e+00 9.4383165053e-07 2.2534642980e+04 5.9068587898e-01 1.0000000000e+00
2.2851182139e+00 3.6327410417e-03 5.2592036063e-02 1.0462831276e+01 2.4756619245e+00 7.3558991292e+01 1.9130507366e+02 1.5200808180e+00 6.1400985449e-01 4.2760974098e-01 1.0000000000e-01 0.0000000000e+00 1.0267408398e-06 2.4991834541e+04 6.1018681654e-01 1.0000000000e+00
2.2853642145e+00 3.6327410417e-03 5.4364654606e-02 1.0444907009e+01 2.4596388661e+00 7.4028367715e+01 1.9209930759e+02 1.6318401617e+00 6.6344705486e-01 4.2809115317e-01 1.0000000000e-01 0.0000000000e+00 1.1166711875e-06 2.7750227287e+04 6.3006551832e-01 1.0000000000e+00
2.2857668538e+00 3.6327410417e-03 5.6176663070e-02 1.0426723179e+01 2.4427611111e+00 7.4512236406e+01 1.9292280005e+02 1.7510523005e+00 7.1683321489e-01 4.2860132430e-01 1.0000000000e-01 0.0000000000e+00 1.2151670314e-06 3.0850733895e+04 6.5032128188e-01 1.0000000000e+00
2.2863531955e+00 3.6327410417e-03 5.8028494309e-02 1.0408193264e+01 2.4249974939e+00 7.5040043344e+01 1.9379023075e+02 1.8782099033e+00 7.7452034819e-01 4.2914179913e-01 1.0000000000e-01 0.0000000000e+00 1.3226744004e-06 3.4341175407e+04 6.7095310198e-01 1.0000000000e+00
2.2871537739e+00 3.6327410417e-03 5.9920581182e-02 1.0387723838e+01 2.4063167156e+00 7.5580691441e+01 1.9470003511e+02 2.0138421274e+00 8.3689819977e-01 4.2971421703e-01 1.0000000000e-01 0.0000000000e+00 1.4401305979e-06 3.8276521960e+04 6.9195956597e-01 1.0000000000e+00
2.2882029486e+00 3.6327410417e-03 6.1853356543e-02 1.0365747504e+01 2.3866876485e+00 7.6164131382e+01 1.9566739757e+02 2.1585175255e+00 9.0439883363e-01 4.3032032112e-01 1.0000000000e-01 0.0000000000e+00 1.5679796712e-06 4.2720376061e+04 7.1333884381e-01 1.0000000000e+00
2.2895392692e+00 3.6327410417e-03 6.3827253249e-02 1.0342631977e+01 2.3660791553e+00 7.6761198380e+01 1.9666315333e+02 2.3128468929e+00 9.7750190976e-01 4.3096196937e-01 1.0000000000e-01 0.0000000000e+00 1.7084158802e-06 4.7742874369e+04 7.3508849499e-01 1.0000000000e+00
2.2912058679e+00 3.6327410417e-03 6.5842704156e-02 1.0318297946e+01 2.3444605643e+00 7.7386579376e+01 1.9770198935e+02 2.4774863837e+00 1.0567404807e+00 4.3164114642e-01 1.0000000000e-01 0.0000000000e+00 1.8621256390e-06 5.3427408770e+04 7.5720562040e-01 1.0000000000e+00
2.2932508486e+00 3.6327410417e-03 6.7900142121e-02 1.0292313707e+01 2.3218013150e+00 7.8039857085e+01 1.9878348832e+02 2.6531403708e+00 1.1427077561e+00 4.3235997761e-01 1.0000000000e-01 0.0000000000e+00 2.0304493664e-06 5.9867608050e+04 7.7968659768e-01 1.0000000000e+00
2.2957276830e+00 3.6327410417e-03 7.0000000000e-02 1.0264626987e+01 2.2980712902e+00 7.8720935975e+01 1.9990755473e+02 2.8405642682e+00 1.2360644686e+00 4.3312074594e-01 1.0000000000e-01 0.0000000000e+00 2.2147389491e-06 6.7168964811e+04 8.0252701351e-01 1.0000000000e+00
2.2795025224e+00 3.7565740045e-03 0.0000000000e+00 1.0620128256e+01 2.6879048980e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 0.0000000000e+00 1.1721134699e-02 1.5047294463e+02 0.0000000000e+00 1.0000000000e+00
2.2795025226e+00 3.7565740045e-03 7.2142710649e-08 1.0620128256e+01 2.6879049008e+00 6.5860642947e+01 1.7787742007e+02 2.5313798477e-12 9.4176689322e-13 4.3251781179e-01 1.0000000000e-01 0.0000000000e+00 8.8949493552e-09 1.5047264651e+02 8.4166254804e-07 1.0000000000e+00
2.2795025261e+00 3.7565740045e-03 5.7714168519e-07 1.0620128256e+01 2.6879049247e+00 6.5860642947e+01 1.7787742007e+02 1.6200830436e-10 6.0273078436e-11 4.3251781191e-01 1.0000000000e-01 0.0000000000e+00 8.8949496285e-09 1.5047265113e+02 6.7333003613e-06 1.0000000000e+00
2.2795025244e+00 3.7565740045e-03 1.9478531875e-06 1.0620128256e+01 2.6879049182e+00 6.5860642947e+01 1.7787742007e+02 1.8453758321e-09 6.8654803212e-10 4.3251781187e-01 1.0000000000e-01 0.0000000000e+00 8.8949504596e-09 1.5047266519e+02 2.2724888754e-05 1.0000000000e+00
2.2795025235e+00 3.7565740045e-03 4.6171334815e-06 1.0619421667e+01 2.6879049150e+00 6.5859936359e+01 1.7787671349e+02 1.0368531401e-08 3.8574770047e-09 4.3251781189e-01 1.0000000000e-01 0.0000000000e+00 8.8949564067e-09 1.5047276579e+02 5.3866403000e-05 1.0000000000e+00
2.2795025230e+00 3.7565740045e-03 9.0178388311e-06 1.0619421667e+01 2.6879049100e+00 6.5859936359e+01 1.7787671349e+02 3.9552808434e-08 1.4715107029e-08 4.3251781204e-01 1.0000000000e-01 0.0000000000e+00 8.8949700972e-09 1.5047299739e+02 1.0520781832e-04 1.0000000000e+00
2.2795025216e+00 3.7565740045e-03 1.5582825500e-05 1.0619421667e+01 2.6879048963e+00 6.5859936359e+01 1.7787671349e+02 1.1810405355e-07 4.3939074525e-08 4.3251781244e-01 1.0000000000e-01 0.0000000000e+00 8.8950129439e-09 1.5047372221e+02 1.8179910986e-04 1.0000000000e+00
2.2795025196e+00 3.7565740045e-03 2.4744949753e-05 1.0619443298e+01 2.6879048186e+00 6.5859972410e+01 1.7787674954e+02 2.9781429798e-07 1.1079793299e-07 4.3251781341e-01 1.0000000000e-01 0.0000000000e+00 8.8951081356e-09 1.5047533254e+02 2.8869025210e-04 1.0000000000e+00
2.2795025131e+00 3.7565740045e-03 3.6937067852e-05 1.0619443298e+01 2.6879047550e+00 6.5859972410e+01 1.7787674954e+02 6.6358602799e-07 2.4687854983e-07 4.3251781528e-01 1.0000000000e-01 0.0000000000e+00 8.8953059243e-09 1.5047867846e+02 4.3093121964e-04 1.0000000000e+00
2.2795025011e+00 3.7565740045e-03 5.2592036063e-05 1.0619443298e+01 2.6879046364e+00 6.5859972410e+01 1.7787674954e+02 1.3452790568e-06 5.0049359586e-07 4.3251781878e-01 1.0000000000e-01 0.0000000000e+00 8.8956697593e-09 1.5048483332e+02 6.1357198473e-04 1.0000000000e+00
2.2795024804e+00 3.7565740045e-03 7.2142710649e-05 1.0620149886e+01 2.6879044777e+00 6.5860678998e+01 1.7787745613e+02 2.5313800175e-06 9.4176710461e-07 4.3251782487e-01 1.0000000000e-01 0.0000000000e+00 8.8963050233e-09 1.5049557985e+02 8.4166251658e-04 1.0000000000e+00
2.2795024459e+00 3.7565740045e-03 9.6021947874e-05 1.0620149886e+01 2.6879041378e+00 6.5860678998e+01 1.7787745613e+02 4.4844945073e-06 1.6683982305e-06 4.3251783488e-01 1.0000000000e-01 0.0000000000e+00 8.8972912073e-09 1.5051326935e+02 1.1202527802e-03 1.0000000000e+00
2.2795023916e+00 3.7565740045e-03 1.2466260400e-04 1.0620149886e+01 2.6879035994e+00 6.5860678998e+01 1.7787745613e+02 7.5586619315e-06 2.8121030580e-06 4.3251785065e-01 1.0000000000e-01 0.0000000000e+00 8.8989368712e-09 1.5054110863e+02 1.4543927293e-03 1.0000000000e+00
2.2795023092e+00 3.7565740045e-03 1.5849753530e-04 1.0620149886e+01 2.6879027847e+00 6.5860678998e+01 1.7787745613e+02 1.2218493150e-05 4.5457347713e-06 4.3251787455e-01 1.0000000000e-01 0.0000000000e+00 8.9014569835e-09 1.5058334404e+02 1.8491323039e-03 1.0000000000e+00
2.2795021883e+00 3.7565740045e-03 1.9795959802e-04 1.0620142676e+01 2.6879015905e+00 6.5860657367e+01 1.7787743449e+02 1.9060131077e-05 7.0910821826e-06 4.3251790964e-01 1.0000000000e-01 0.0000000000e+00 8.9051205534e-09 1.5064528905e+02 2.3095214229e-03 1.0000000000e+00
2.2795020156e+00 3.7565740045e-03 2.4348164844e-04 1.0620142676e+01 2.6878998896e+00 6.5860657367e+01 1.7787743449e+02 2.8834034469e-05 1.0727346871e-05 4.3251795976e-01 1.0000000000e-01 0.0000000000e+00 8.9103565575e-09 1.5073383443e+02 2.8406099669e-03 1.0000000000e+00
2.2795017794e+00 3.7565740045e-03 2.9549654282e-04 1.0620099415e+01 2.6878974202e+00 6.5860628527e+01 1.7787740565e+02 4.2469585153e-05 1.5800299831e-05 4.3251802979e-01 1.0000000000e-01 0.0000000000e+00 8.9176578654e-09 1.5085734847e+02 3.4474477690e-03 1.0000000000e+00
2.2795014485e+00 3.7565740045e-03 3.5443713742e-04 1.0620099415e+01 2.6878940842e+00 6.5860628527e+01 1.7787740565e+02 6.1101519940e-05 2.2732115934e-05 4.3251812528e-01 1.0000000000e-01 0.0000000000e+00 8.9276345496e-09 1.5102612105e+02 4.1350846227e-03 1.0000000000e+00
2.2795010009e+00 3.7565740045e-03 4.2073628850e-04 1.0620113835e+01 2.6878899134e+00 6.5860628527e+01 1.7787740565e+02 8.6098186531e-05 3.2031887207e-05 4.3251825332e-01 1.0000000000e-01 0.0000000000e+00 8.9410209109e-09 1.5125254346e+02 4.9085701986e-03 1.0000000000e+00
2.2795004179e+00 3.7565740045e-03 4.9482685234e-04 1.0619868693e+01 2.6878843345e+00 6.5860397804e+01 1.7787717493e+02 1.1909162485e-04 4.4306826497e-05 4.3251842253e-01 1.0000000000e-01 0.0000000000e+00 8.9586911286e-09 1.5155143448e+02 5.7729540050e-03 1.0000000000e+00
2.2794996613e+00 3.7565740045e-03 5.7714168519e-04 1.0619861483e+01 2.6878769050e+00 6.5860376174e+01 1.7787715330e+02 1.6200947816e-04 6.0274143457e-05 4.3251864270e-01 1.0000000000e-01 0.0000000000e+00 8.9816744500e-09 1.5194023629e+02 6.7332854326e-03 1.0000000000e+00
2.2794986875e+00 3.7565740045e-03 6.6811364332e-04 1.0619839852e+01 2.6878672250e+00 6.5860354544e+01 1.7787713167e+02 2.1710873113e-04 8.0773607086e-05 4.3251892527e-01 1.0000000000e-01 0.0000000000e+00 9.0111839123e-09 1.5243937704e+02 7.7946136655e-03 1.0000000000e+00
2.2794974522e+00 3.7565740045e-03 7.6817558299e-04 1.0619818222e+01 2.6878550646e+00 6.5860332914e+01 1.7787711004e+02 2.8701127976e-04 1.0678078723e-04 4.3251928377e-01 1.0000000000e-01 0.0000000000e+00 9.0486247368e-09 1.5307268970e+02 8.9619875526e-03 1.0000000000e+00
2.2794958984e+00 3.7565740045e-03 8.7776036047e-04 1.0619839852e+01 2.6878396152e+00 6.5860354544e+01 1.7787713167e+02 3.7474133945e-04 1.3942101952e-04 4.3251973330e-01 1.0000000000e-01 0.0000000000e+00 9.0956165063e-09 1.5386757207e+02 1.0240455724e-02 1.0000000000e+00
2.2794939768e+00 3.7565740045e-03 9.9730083201e-04 1.0619839852e+01 2.6878208126e+00 6.5860354544e+01 1.7787713167e+02 4.8376467896e-04 1.7998397687e-04 4.3252029285e-01 1.0000000000e-01 0.0000000000e+00 9.1540150117e-09 1.5485541773e+02 1.1635065912e-02 1.0000000000e+00
2.2794916054e+00 3.7565740045e-03 1.1272298539e-03 1.0619782172e+01 2.6877972696e+00 6.5860296863e+01 1.7787707399e+02 6.1802973206e-04 2.2993911746e-04 4.3252098144e-01 1.0000000000e-01 0.0000000000e+00 9.2259444735e-09 1.5607212955e+02 1.3150865908e-02 1.0000000000e+00
