# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
1.2695607090e+00 8.9238760259e-04 1.1536003428e-05 1.3188028265e+01 1.3875897980e+00 1.3095241703e+01 2.7939483784e+01 8.4320650519e-08 6.0767707172e-08 1.1022979410e+00 1.0000000000e+00 2.5132741229e+03 8.1767968751e+00 2.4459587756e-03 3.9636014140e+03 1.7721869305e-03 1.0000000000e+00
1.2695604835e+00 8.9238760259e-04 1.8318746184e-05 1.3188114786e+01 1.3875895191e+00 1.3093915048e+01 2.7939584726e+01 2.1262546728e-07 1.5323369364e-07 1.1022980409e+00 1.0000000000e+00 2.5132741229e+03 8.1768359376e+00 2.4459577325e-03 3.9635997235e+03 2.8141658958e-03 1.0000000000e+00
1.2695600215e+00 8.9238760259e-04 2.7344600717e-05 1.3188107576e+01 1.3875887204e+00 1.3093915048e+01 2.7939563095e+01 4.7377067769e-07 3.4143451206e-07 1.1022982443e+00 1.0000000000e+00 2.5132741229e+03 8.1768359376e+00 2.4459555717e-03 3.9635962221e+03 4.2007334402e-03 1.0000000000e+00
1.2695591596e+00 8.9238760259e-04 3.8934011568e-05 1.3188129206e+01 1.3875872337e+00 1.3093915048e+01 2.7939584726e+01 9.6047392160e-07 6.9218993822e-07 1.1022986232e+00 1.0000000000e+00 2.5132741229e+03 8.1768359376e+00 2.4458821737e-03 3.9635897427e+03 5.9811118303e-03 1.0000000000e+00
1.2695576601e+00 8.9238760259e-04 5.3407423276e-05 1.3189672164e+01 1.3875846017e+00 1.3095328224e+01 2.7941127683e+01 1.8073175349e-06 1.3024917779e-06 1.1022992825e+00 1.0000000000e+00 2.5132741229e+03 8.1768554688e+00 2.4459508723e-03 3.9635783831e+03 8.2045177027e-03 1.0000000000e+00
1.2695551896e+00 8.9238760259e-04 7.1085280380e-05 1.3189650534e+01 1.3875803187e+00 1.3095328224e+01 2.7941106053e+01 3.2018210983e-06 2.3074852353e-06 1.1023003682e+00 1.0000000000e+00 2.5132741229e+03 8.1768554688e+00 2.4458699451e-03 3.9635597025e+03 1.0920157672e-02 1.0000000000e+00
1.2695513011e+00 8.9238760259e-04 9.2288027421e-05 1.3189650534e+01 1.3875735813e+00 1.3095328224e+01 2.7941106053e+01 5.3968288000e-06 3.8894000813e-06 1.1023020771e+00 1.0000000000e+00 2.5132741229e+03 8.1756054688e+00 2.4458581074e-03 3.9635302956e+03 1.4177221484e-02 1.0000000000e+00
1.2695454047e+00 8.9238760259e-04 1.1733610894e-04 1.3187977795e+01 1.3875635251e+00 1.3094866779e+01 2.7939433314e+01 8.7242229780e-06 6.2874404090e-06 1.1023046676e+00 1.0000000000e+00 2.5132741229e+03 8.1756054688e+00 2.4458432331e-03 3.9634857447e+03 1.8024871841e-02 1.0000000000e+00
1.2695367598e+00 8.9238760259e-04 1.4654996947e-04 1.3188165257e+01 1.3875485784e+00 1.3093943888e+01 2.7939635196e+01 1.3609983269e-05 9.8086535357e-06 1.1023084709e+00 1.0000000000e+00 2.5132741229e+03 8.1762304688e+00 2.4458155316e-03 3.9634204078e+03 2.2512230078e-02 1.0000000000e+00
1.2695244008e+00 8.9238760259e-04 1.8025005356e-04 1.3188114786e+01 1.3875272163e+00 1.3093943888e+01 2.7939570305e+01 2.0590619104e-05 1.4839794753e-05 1.1023139047e+00 1.0000000000e+00 2.5132741229e+03 8.1762304688e+00 2.4458083268e-03 3.9633269467e+03 2.7688355438e-02 1.0000000000e+00
1.2695071571e+00 8.9238760259e-04 2.1875680574e-04 1.3185944551e+01 1.3874975472e+00 1.3089805300e+01 2.7937400070e+01 3.0331022488e-05 2.1860235032e-05 1.1023214859e+00 1.0000000000e+00 2.5132741229e+03 8.1762402345e+00 2.4521981190e-03 3.9631965707e+03 3.3602217401e-02 1.0000000000e+00
1.2694835879e+00 8.9238760259e-04 2.6239067055e-04 1.3186528568e+01 1.3874569806e+00 1.3096726980e+01 2.7937998507e+01 4.3643803608e-05 3.1455968882e-05 1.1023318461e+00 1.0000000000e+00 2.5132741229e+03 8.1762402345e+00 2.4456872602e-03 3.9630183158e+03 4.0302661909e-02 1.0000000000e+00
1.2694519760e+00 8.9238760259e-04 3.1147209254e-04 1.3187718232e+01 1.3874024940e+00 1.3093496863e+01 2.7939188171e+01 6.1510201789e-05 4.4334792574e-05 1.1023457472e+00 1.0000000000e+00 2.5132741229e+03 8.1774902345e+00 2.4455713303e-03 3.9627793524e+03 4.7838357455e-02 1.0000000000e+00
1.2694102341e+00 8.9238760259e-04 3.6632151625e-04 1.3187711022e+01 1.3873303648e+00 1.3093496863e+01 2.7939166541e+01 8.5102705376e-05 6.1342782897e-05 1.1023640986e+00 1.0000000000e+00 2.5132741229e+03 8.1756152345e+00 2.4454773819e-03 3.9624635794e+03 5.6257739671e-02 1.0000000000e+00
1.2693559134e+00 8.9238760259e-04 4.2725938621e-04 1.3187235156e+01 1.3872367635e+00 1.3094419754e+01 2.7938705095e+01 1.1580954819e-04 8.3482179280e-05 1.1023879757e+00 1.0000000000e+00 2.5132741229e+03 8.1762402345e+00 2.4452994315e-03 3.9620525998e+03 6.5608930337e-02 1.0000000000e+00
1.2692861702e+00 8.9238760259e-04 4.9460614696e-04 1.3187004433e+01 1.3871165350e+00 1.3093958308e+01 2.7938459953e+01 1.5526132762e-04 1.1193099044e-04 1.1024186390e+00 1.0000000000e+00 2.5132741229e+03 8.1756152345e+00 2.4450998886e-03 3.9615249051e+03 7.5939640442e-02 1.0000000000e+00
1.2691976444e+00 8.9238760259e-04 5.6868224304e-04 1.3186788131e+01 1.3869638633e+00 1.3092573972e+01 2.7953009901e+01 2.0536005966e-04 1.4806446303e-04 1.1024575552e+00 1.0000000000e+00 2.5132741229e+03 8.1749902345e+00 2.4383961740e-03 3.9608547360e+03 8.7297050168e-02 1.0000000000e+00
1.2690864824e+00 8.9238760259e-04 6.4980811900e-04 1.3186348316e+01 1.3867722061e+00 1.3092112527e+01 2.7952570086e+01 2.6831107329e-04 1.9347883677e-04 1.1025064197e+00 1.0000000000e+00 2.5132741229e+03 8.1749902345e+00 2.4380287393e-03 3.9600128455e+03 9.9727654038e-02 1.0000000000e+00
1.2689482464e+00 8.9238760259e-04 7.3830421936e-04 1.3184077140e+01 1.3865337198e+00 1.3102264324e+01 2.7950313329e+01 3.4665828926e-04 2.5001792910e-04 1.1025671807e+00 1.0000000000e+00 2.5132741229e+03 8.1749902345e+00 2.4376288768e-03 3.9589652610e+03 1.1327708776e-01 1.0000000000e+00
1.2687778692e+00 8.9238760259e-04 8.3449098868e-04 1.3185771509e+01 1.3862395847e+00 1.3105955887e+01 2.7966759529e+01 4.4332356346e-04 3.1980298958e-04 1.1026420648e+00 1.0000000000e+00 2.5132741229e+03 8.1756152345e+00 2.4306917224e-03 3.9576731629e+03 1.2798990460e-01 1.0000000000e+00
1.2685695788e+00 8.9238760259e-04 9.3868887150e-04 1.3186953963e+01 1.3858799319e+00 1.3107347433e+01 2.7967956403e+01 5.6165095848e-04 4.0526667973e-04 1.1027336052e+00 1.0000000000e+00 2.5132741229e+03 8.1731201173e+00 2.4300338734e-03 3.9560922710e+03 1.4390930178e-01 1.0000000000e+00
1.2683168357e+00 8.9238760259e-04 1.0512183123e-03 1.3186088753e+01 1.3854445255e+00 1.3106424542e+01 2.7981843024e+01 7.0545707100e-04 5.0919185722e-04 1.1028446726e+00 1.0000000000e+00 2.5132741229e+03 8.1731201173e+00 2.4228792680e-03 3.9541718907e+03 1.6107681676e-01 1.0000000000e+00
1.2680122326e+00 8.9238760259e-04 1.1723997558e-03 1.3184790938e+01 1.3849167681e+00 1.3119806457e+01 2.7980545209e+01 8.7908876331e-04 6.3475927474e-04 1.1029785078e+00 1.0000000000e+00 2.5132741229e+03 8.1724951173e+00 2.4219333287e-03 3.9518544050e+03 1.7953192589e-01 1.0000000000e+00
1.2676474622e+00 8.9238760259e-04 1.3025536463e-03 1.3179585258e+01 1.3842856177e+00 1.3111961886e+01 2.8004872030e+01 1.0874901485e-03 7.8559665327e-04 1.1031387593e+00 1.0000000000e+00 2.5132741229e+03 8.1706201173e+00 2.4080787674e-03 3.9490749098e+03 1.9931161336e-01 1.0000000000e+00
1.2672131601e+00 8.9238760259e-04 1.4420004284e-03 1.3179859241e+01 1.3835339499e+00 1.3129958254e+01 2.8019926684e+01 1.3362807618e-03 9.6584602201e-04 1.1033295235e+00 1.0000000000e+00 2.5132741229e+03 8.1699951173e+00 2.4004739603e-03 3.9457594536e+03 2.2044979203e-01 1.0000000000e+00
1.2666988497e+00 8.9238760259e-04 1.5910605468e-03 1.3179902501e+01 1.3826427552e+00 1.3137802825e+01 2.8034721775e+01 1.6318481064e-03 1.1802384241e-03 1.1035553902e+00 1.0000000000e+00 2.5132741229e+03 8.1687451173e+00 2.3926104840e-03 3.9418247718e+03 2.4297668825e-01 1.0000000000e+00
1.2660927852e+00 8.9238760259e-04 1.7500544459e-03 1.3175331309e+01 1.3815909002e+00 1.3140571497e+01 2.8059683083e+01 1.9814574934e-03 1.4341853967e-03 1.1038214946e+00 1.0000000000e+00 2.5132741229e+03 8.1662451173e+00 2.3781495465e-03 3.9371761781e+03 2.6691805781e-01 1.0000000000e+00
1.2653818423e+00 8.9238760259e-04 1.9193025703e-03 1.3173918132e+01 1.3803557564e+00 1.3146108841e+01 2.8073036157e+01 2.3933838159e-03 1.7338891114e-03 1.1041335744e+00 1.0000000000e+00 2.5132741229e+03 8.1649951173e+00 2.3698019337e-03 3.9317068278e+03 2.9229425104e-01 1.0000000000e+00
1.2645513552e+00 8.9238760259e-04 2.0991253644e-03 1.3171625326e+01 1.3789102040e+00 1.3162720873e+01 2.8100290272e+01 2.8770705427e-03 2.0864814361e-03 1.1044980366e+00 1.0000000000e+00 2.5132741229e+03 8.1643701173e+00 2.3548774267e-03 3.9252955420e+03 3.1911915008e-01 1.0000000000e+00
1.2635849459e+00 8.9238760259e-04 2.2898432729e-03 1.3165525595e+01 1.3772249617e+00 1.3180263006e+01 2.8138474873e+01 3.4433226611e-03 2.5001889719e-03 1.1049220341e+00 1.0000000000e+00 2.5132741229e+03 8.1593701173e+00 2.3334866142e-03 3.9178048600e+03 3.4739883344e-01 1.0000000000e+00
1.2624643281e+00 8.9238760259e-04 2.4917767404e-03 1.3162367579e+01 1.3752661624e+00 1.3191871240e+01 2.8179615609e+01 4.1045421094e-03 2.9845438080e-03 1.1054135528e+00 1.0000000000e+00 2.5132741229e+03 8.1562451173e+00 2.3118291888e-03 3.9090784428e+03 3.7713001779e-01 1.0000000000e+00
1.2611690696e+00 8.9238760259e-04 2.7052462112e-03 1.3156390420e+01 1.3729961984e+00 1.3215426582e+01 2.8217937202e+01 4.8750168652e-03 3.5506411970e-03 1.1059815154e+00 1.0000000000e+00 2.5132741229e+03 8.1549951173e+00 2.2898348149e-03 3.8989381542e+03 4.0829820561e-01 1.0000000000e+00
1.2596763659e+00 8.9238760259e-04 2.9305721300e-03 1.3152554655e+01 1.3703721612e+00 1.3226357068e+01 2.8273166440e+01 5.7712769143e-03 4.2114668393e-03 1.1066358998e+00 1.0000000000e+00 2.5132741229e+03 8.1506201173e+00 2.2615185466e-03 3.8871808107e+03 4.4087546477e-01 1.0000000000e+00
1.2579607105e+00 8.9238760259e-04 3.1680749413e-03 1.3141415077e+01 1.3673454379e+00 1.3259516241e+01 2.8335858114e+01 6.8125350518e-03 4.9823072232e-03 1.1073878811e+00 1.0000000000e+00 2.5132741229e+03 8.1456201173e+00 2.2328803652e-03 3.8735735660e+03 4.7481774716e-01 1.0000000000e+00
1.2559935844e+00 8.9238760259e-04 3.4180750897e-03 1.3135805632e+01 1.3638606087e+00 1.3283439298e+01 2.8404079922e+01 8.0212353319e-03 5.8812720896e-03 1.1082499963e+00 1.0000000000e+00 2.5132741229e+03 8.1393701173e+00 2.1924254784e-03 3.8578490731e+03 5.1006176571e-01 1.0000000000e+00
1.2537430920e+00 8.9238760259e-04 3.6808930196e-03 1.3126562305e+01 1.3598546886e+00 1.3318494723e+01 2.8483434099e+01 9.4237377702e-03 6.9299593914e-03 1.1092363404e+00 1.0000000000e+00 2.5132741229e+03 8.1299951173e+00 2.1518803208e-03 3.8396995715e+03 5.4652117885e-01 1.0000000000e+00
1.2511735637e+00 8.9238760259e-04 3.9568491757e-03 1.3116147340e+01 1.3552554416e+00 1.3352392929e+01 2.8561631058e+01 1.1051177330e-02 8.1543131951e-03 1.1103627982e+00 1.0000000000e+00 2.5132741229e+03 8.1243725587e+00 2.1110840000e-03 3.8187701462e+03 5.8408219916e-01 1.0000000000e+00
1.2482451269e+00 8.9238760259e-04 4.2462640024e-03 1.3104942870e+01 1.3499801853e+00 1.3400239042e+01 2.8668542173e+01 1.2940545321e-02 9.5857298217e-03 1.1116473188e+00 1.0000000000e+00 2.5132741229e+03 8.1162475587e+00 2.0592947614e-03 3.7946504302e+03 6.2259838984e-01 1.0000000000e+00
1.2449132774e+00 8.9238760259e-04 4.5494579443e-03 1.3090724586e+01 1.3439331547e+00 1.3445085760e+01 2.8787220144e+01 1.5136057816e-02 1.1262507933e-02 1.1131102412e+00 1.0000000000e+00 2.5132741229e+03 8.1087475587e+00 2.0024513500e-03 3.7668652205e+03 6.6188457506e-01 1.0000000000e+00
1.2411285177e+00 8.9238760259e-04 4.8667514460e-03 1.3074379327e+01 1.3370048927e+00 1.3502571755e+01 2.8918537391e+01 1.7690891854e-02 1.3231733070e-02 1.1147746784e+00 1.0000000000e+00 2.5132741229e+03 8.0981225587e+00 1.9408273582e-03 3.7348647091e+03 7.0170998829e-01 1.0000000000e+00
1.2368360388e+00 8.9238760259e-04 5.1984649520e-03 1.3055243766e+01 1.3290676827e+00 1.3557281867e+01 2.9076611258e+01 2.0669397164e-02 1.5551801788e-02 1.1166669715e+00 1.0000000000e+00 2.5132741229e+03 8.0849975587e+00 1.8700866097e-03 3.6980128247e+03 7.4179058992e-01 1.0000000000e+00
1.2319757009e+00 8.9238760259e-04 5.5449189068e-03 1.3033361163e+01 1.3199744263e+00 1.3638748598e+01 2.9246675493e+01 2.4149922641e-02 1.8295750402e-02 1.1188172194e+00 1.0000000000e+00 2.5132741229e+03 8.0693725587e+00 1.7956425252e-03 3.6555766728e+03 7.8178078103e-01 1.0000000000e+00
1.2264823563e+00 8.9238760259e-04 5.9064337549e-03 1.3007390443e+01 1.3095540383e+00 1.3716141632e+01 2.9442198532e+01 2.8228435348e-02 2.1555762131e-02 1.1212598940e+00 1.0000000000e+00 2.5132741229e+03 8.0506225587e+00 1.7136127204e-03 3.6067169454e+03 8.2126506084e-01 1.0000000000e+00
1.2202869406e+00 8.9238760259e-04 6.2833299410e-03 1.2976769219e+01 1.2976087544e+00 1.3818416664e+01 2.9677369819e+01 3.3023162285e-02 2.5449244369e-02 1.1240345408e+00 1.0000000000e+00 2.5132741229e+03 8.0337475587e+00 1.6211382321e-03 3.5504830495e+03 8.5975032084e-01 1.0000000000e+00
1.2133187170e+00 8.9238760259e-04 6.6759279095e-03 1.2940394349e+01 1.2839113026e+00 1.3914952469e+01 2.9936334381e+01 3.8680540864e-02 3.0127112975e-02 1.1271865596e+00 1.0000000000e+00 2.5132741229e+03 8.0037475587e+00 1.5238303428e-03 3.4858171821e+03 8.9666018243e-01 1.0000000000e+00
1.2055094669e+00 8.9238760259e-04 7.0845481050e-03 1.2898417244e+01 1.2681996735e+00 1.4050155951e+01 3.0233966620e+01 4.5382836032e-02 3.5785245005e-02 1.1307680420e+00 1.0000000000e+00 2.5132741229e+03 7.9871850587e+00 1.4194897054e-03 3.4115760877e+03 9.3133357184e-01 1.0000000000e+00
1.1968007161e+00 8.9238760259e-04 7.5095109720e-03 1.2848083653e+01 1.2501777286e+00 1.4191783618e+01 3.0567555544e+01 5.3357852892e-02 4.2680213919e-02 1.1348386187e+00 1.0000000000e+00 2.5132741229e+03 7.9571850587e+00 1.3101467093e-03 3.3265831669e+03 9.6303039194e-01 1.0000000000e+00
1.1871556018e+00 8.9238760259e-04 7.9511369550e-03 1.2789061911e+01 1.2295142210e+00 1.4354255635e+01 3.0966287571e+01 6.2891239786e-02 5.1151291063e-02 1.1394662296e+00 1.0000000000e+00 2.5132741229e+03 7.9259350587e+00 1.1922145248e-03 3.2297322923e+03 9.9094849275e-01 1.0000000000e+00
1.1765776468e+00 8.9238760259e-04 8.4097464987e-03 1.2719729750e+01 1.2058488293e+00 1.4550730405e+01 3.1428554852e+01 7.4341920109e-02 6.1651111071e-02 1.1447276782e+00 1.0000000000e+00 2.5132741229e+03 7.8909350587e+00 1.0696849233e-03 3.1201729018e+03 1.0142565564e+00 1.0000000000e+00
1.1651394086e+00 8.9238760259e-04 8.8856600475e-03 1.2635862061e+01 1.1788037153e+00 1.4776953979e+01 3.1950103438e+01 8.8161223240e-02 7.4788721900e-02 1.1507087692e+00 1.0000000000e+00 2.5132741229e+03 7.8528100587e+00 9.4643912106e-04 2.9976223251e+03 1.0321477628e+00 1.0000000000e+00
1.1530244279e+00 8.9238760259e-04 9.3791980460e-03 1.2536809936e+01 1.1480058462e+00 1.5047058120e+01 3.2559831343e+01 1.0491621701e-01 9.1389967530e-02 1.1575037634e+00 1.0000000000e+00 2.5132741229e+03 7.8224975587e+00 8.2242552447e-04 2.8628625053e+03 1.0439168670e+00 1.0000000000e+00
1.1405857873e+00 8.9238760259e-04 9.8906809387e-03 1.2418860183e+01 1.1131220345e+00 1.5357315214e+01 3.3268777204e+01 1.2531767550e-01 1.1258215327e-01 1.1652138616e+00 1.0000000000e+00 2.5132741229e+03 7.8103100587e+00 7.0124826968e-04 2.7184936634e+03 1.0490583627e+00 1.0000000000e+00
1.1284227402e+00 8.9238760259e-04 1.0420429170e-02 1.2279121559e+01 1.0739090800e+00 1.5719643531e+01 3.4074093039e+01 1.5025285583e-01 1.3991208253e-01 1.1739444738e+00 1.0000000000e+00 2.5132741229e+03 8.0118725587e+00 5.8825489896e-04 2.5700256834e+03 1.0473748779e+00 1.0000000000e+00
1.1174723459e+00 8.9238760259e-04 1.0968763185e-02 1.2115077743e+01 1.0302738321e+00 1.6146235320e+01 3.5002737349e+01 1.8082254127e-01 1.7550920506e-01 1.1838012191e+00 1.0000000000e+00 2.5132741229e+03 8.4745532228e+00 4.8576902613e-04 2.4273956685e+03 1.0390736910e+00 1.0000000000e+00
1.1091038285e+00 8.9238760259e-04 1.1536003428e-02 1.1918963477e+01 9.8233605264e-01 1.6629368582e+01 3.6061754384e+01 2.1837941507e-01 2.2230622045e-01 1.1948849280e+00 1.0000000000e+00 2.5132741229e+03 9.0017407228e+00 3.9833783225e-04 2.3070008054e+03 1.0248201637e+00 1.0000000000e+00
1.1051890375e+00 8.9238760259e-04 1.2122470343e-02 1.1699063147e+01 9.3047227009e-01 1.7206845784e+01 3.7244647862e+01 2.6455773481e-01 2.8432629678e-01 1.2072863255e+00 1.0000000000e+00 2.5132741229e+03 9.5828198243e+00 3.2766005616e-04 2.2343344170e+03 1.0057181255e+00 1.0000000000e+00
1.1081019599e+00 8.9238760259e-04 1.2728484374e-02 1.1451036281e+01 8.7532036336e-01 1.7859560205e+01 3.8532311059e+01 3.2126741690e-01 3.6702838223e-01 1.2210813774e+00 1.0000000000e+00 2.5132741229e+03 1.0224851074e+01 2.7805684512e-04 2.2470772057e+03 9.8320455035e-01 1.0000000000e+00
1.1205782535e+00 8.9238760259e-04 1.3354365968e-02 1.1177175687e+01 8.1772882669e-01 1.8589819073e+01 3.9897518703e+01 3.9059560849e-01 4.7765909154e-01 1.2363283130e+00 1.0000000000e+00 2.5132741229e+03 1.0929396973e+01 2.4930855798e-04 2.3974701160e+03 9.5887770531e-01 1.0000000000e+00
1.1453568611e+00 8.9238760259e-04 1.4000435567e-02 1.0882961027e+01 7.5865795486e-01 1.9358774457e+01 4.1257124112e+01 4.7452808082e-01 6.2548356315e-01 1.2530670606e+00 1.0000000000e+00 2.5132741229e+03 1.1660148926e+01 2.4193818092e-04 2.7498321479e+03 9.3430476084e-01 1.0000000000e+00
1.1845690030e+00 8.9238760259e-04 1.4667013617e-02 1.0566207648e+01 6.9906432682e-01 2.0119942952e+01 4.2520345127e+01 5.7442009614e-01 8.2169848196e-01 1.2713213764e+00 1.0000000000e+00 2.5132741229e+03 1.2385627442e+01 2.5459910998e-04 3.3648985387e+03 9.1085548988e-01 1.0000000000e+00
1.2389812165e+00 8.9238760259e-04 1.5354420562e-02 1.0234226572e+01 6.3981500611e-01 2.0821599419e+01 4.3561625358e+01 6.9028078709e-01 1.0788755820e+00 1.2911033545e+00 1.0000000000e+00 2.5132741229e+03 1.3070803223e+01 2.8584204202e-04 4.2640347305e+03 8.8958269485e-01 1.0000000000e+00
1.3074016479e+00 8.9238760259e-04 1.6062976847e-02 9.8899667243e+00 5.8165655069e-01 2.1422379610e+01 4.4310068056e+01 8.2016515933e-01 1.4100505846e+00 1.3124192147e+00 1.0000000000e+00 2.5132741229e+03 1.3647663574e+01 3.3142805223e-04 5.3849202775e+03 8.7115382544e-01 1.0000000000e+00
1.3866211425e+00 8.9238760259e-04 1.6793002915e-02 9.5399388101e+00 5.2522573936e-01 2.1840196728e+01 4.4698352672e+01 9.6007444662e-01 1.8279272600e+00 1.3352746490e+00 1.0000000000e+00 2.5132741229e+03 1.4100617676e+01 3.8696634778e-04 6.5667470165e+03 8.5584824971e-01 1.0000000000e+00
1.4720057914e+00 8.9238760259e-04 1.7544819213e-02 9.1828017537e+00 4.7107204651e-01 2.2088475947e+01 4.4754670633e+01 1.1045288675e+00 2.3447132465e+00 1.3596782928e+00 1.0000000000e+00 2.5132741229e+03 1.4398757324e+01 4.4486188632e-04 7.5959759569e+03 8.4363080384e-01 1.0000000000e+00
1.5584605835e+00 8.9238760259e-04 1.8318746184e-02 8.8200552525e+00 4.1966721768e-01 2.2153965133e+01 4.4524834807e+01 1.2475575361e+00 2.9727304958e+00 1.3856430129e+00 1.0000000000e+00 2.5132741229e+03 1.4563107910e+01 4.9826935903e-04 8.2913936739e+03 8.3427320607e-01 1.0000000000e+00
1.6413249010e+00 8.9238760259e-04 1.9115104272e-02 8.4530259618e+00 3.7140147553e-01 2.2082246435e+01 4.4054427342e+01 1.3836560457e+00 3.7254995923e+00 1.4131856940e+00 1.0000000000e+00 2.5132741229e+03 1.4594538574e+01 5.4268916606e-04 8.5647697032e+03 8.2747002412e-01 1.0000000000e+00
1.7169246178e+00 8.9238760259e-04 1.9934213923e-02 8.0873954273e+00 3.2657269231e-01 2.1879044657e+01 4.3423004297e+01 1.5084095324e+00 4.6189089534e+00 1.4423264032e+00 1.0000000000e+00 2.5132741229e+03 1.4526926270e+01 5.7432085040e-04 8.4316271827e+03 8.2291541691e-01 1.0000000000e+00
1.7827556052e+00 8.9238760259e-04 2.0776395580e-02 7.7210727248e+00 2.8537813560e-01 2.1571786957e+01 4.2672759078e+01 1.6187332081e+00 5.6722397625e+00 1.4730875098e+00 1.0000000000e+00 2.5132741229e+03 1.4378845215e+01 5.9276499375e-04 7.9768010761e+03 8.2033885755e-01 1.0000000000e+00
1.8374124181e+00 8.9238760259e-04 2.1641969690e-02 7.3580378203e+00 2.4791303891e-01 2.1208766472e+01 4.1866751076e+01 1.7128335527e+00 6.9090095472e+00 1.5054929913e+00 1.0000000000e+00 2.5132741229e+03 1.4183000488e+01 5.9763558863e-04 7.3112004771e+03 8.1951434167e-01 1.0000000000e+00
1.8803925025e+00 8.9238760259e-04 2.2531256694e-02 7.0006339908e+00 2.1417548769e-01 2.0807063891e+01 4.1022060976e+01 1.7900197898e+00 8.3577248225e+00 1.5395679596e+00 1.0000000000e+00 2.5132741229e+03 1.3940959473e+01 5.9190456677e-04 6.5397080161e+03 8.2025708669e-01 1.0000000000e+00
1.9118679738e+00 8.9238760259e-04 2.3444577040e-02 6.6512766143e+00 1.8407757600e-01 2.0369109011e+01 4.0185417329e+01 1.8504627205e+00 1.0052624337e+01 1.5753383707e+00 1.0000000000e+00 2.5132741229e+03 1.3674367676e+01 5.7631433747e-04 5.7431992972e+03 8.2241622787e-01 1.0000000000e+00
1.9324743377e+00 8.9238760259e-04 2.4382251170e-02 6.3084948338e+00 1.5746075956e-01 1.9922949056e+01 3.9355334859e+01 1.8949569312e+00 1.2034470915e+01 1.6128308713e+00 1.0000000000e+00 2.5132741229e+03 1.3392219238e+01 5.5451718866e-04 4.9784811039e+03 8.2586741239e-01 1.0000000000e+00
1.9431360847e+00 8.9238760259e-04 2.5344599530e-02 5.9751582624e+00 1.3411225676e-01 1.9471496900e+01 3.8549492688e+01 1.9247128897e+00 1.4351506239e+01 1.6520727409e+00 1.0000000000e+00 2.5132741229e+03 1.3096486817e+01 5.2836828749e-04 4.2774787722e+03 8.3050655471e-01 1.0000000000e+00
1.9449327057e+00 8.9238760259e-04 2.6331942564e-02 5.6538643327e+00 1.1378230490e-01 1.9017292294e+01 3.7785196820e+01 1.9411876031e+00 1.7060540344e+01 1.6930919026e+00 1.0000000000e+00 2.5132741229e+03 1.2808890381e+01 4.9915332235e-04 3.6559811228e+03 8.3624500259e-01 1.0000000000e+00
1.9390014040e+00 8.9238760259e-04 2.7344600717e-02 5.3428862296e+00 9.6199746708e-02 1.8588184186e+01 3.7060763700e+01 1.9459540259e+00 2.0228265588e+01 1.7359169811e+00 1.0000000000e+00 2.5132741229e+03 1.2528289795e+01 4.6878731730e-04 3.1171504036e+03 8.4300588042e-01 1.0000000000e+00
1.9264699623e+00 8.9238760259e-04 2.8382894433e-02 5.0450448983e+00 8.1085494191e-02 1.8172212850e+01 3.6364233602e+01 1.9406047850e+00 2.3932823058e+01 1.7805773950e+00 1.0000000000e+00 2.5132741229e+03 1.2256585693e+01 4.3945252524e-04 2.6577232187e+03 8.5072137315e-01 1.0000000000e+00
1.9084132108e+00 8.9238760259e-04 2.9447144157e-02 4.7593886079e+00 6.8163483431e-02 1.7768426555e+01 3.5724187297e+01 1.9266849349e+00 2.8265646618e+01 1.8271034741e+00 1.0000000000e+00 2.5132741229e+03 1.1993133545e+01 4.1020837805e-04 2.2699655186e+03 8.5933069395e-01 1.0000000000e+00
1.8858270553e+00 8.9238760259e-04 3.0537670333e-02 4.4878568706e+00 5.7168789816e-02 1.7378764813e+01 3.5142564297e+01 1.9056478466e+00 3.3333709752e+01 1.8755265940e+00 1.0000000000e+00 2.5132741229e+03 1.1739246826e+01 3.8178500381e-04 1.9463108435e+03 8.6877856699e-01 1.0000000000e+00
1.8596151533e+00 8.9238760259e-04 3.1654793405e-02 4.2288346278e+00 4.7853476882e-02 1.7031145066e+01 3.4602983292e+01 1.8788289529e+00 3.9262120024e+01 1.9258793245e+00 1.0000000000e+00 2.5132741229e+03 1.1503831787e+01 3.5559229085e-04 1.6775714748e+03 8.7901406584e-01 1.0000000000e+00
1.8305844617e+00 8.9238760259e-04 3.2798833819e-02 3.9792936446e+00 3.9990059975e-02 1.6693006579e+01 3.4102416049e+01 1.8474329855e+00 4.6197304697e+01 1.9781955882e+00 1.0000000000e+00 2.5132741229e+03 1.1274837647e+01 3.3134751298e-04 1.4542745360e+03 8.8998973106e-01 1.0000000000e+00
1.7994466127e+00 8.9238760259e-04 3.3970112019e-02 3.7462349118e+00 3.3373392131e-02 1.6386131014e+01 3.3647877977e+01 1.8125306691e+00 5.4310651490e+01 2.0325108264e+00 1.0000000000e+00 2.5132741229e+03 1.1067015381e+01 3.0945376028e-04 1.2700284519e+03 9.0166089807e-01 1.0000000000e+00
