# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
1.6081541786e+01 0.0000000000e+00 4.1250264094e-02 1.4766250610e-10 0.0000000000e+00 1.4946397425e+02 3.1649980115e+02 1.5920590654e+02 inf 2.3820486183e-01 1.0000000000e-01 2.5132741229e+01 2.1545557096e-04 6.4991584555e+07 9.8667029293e-01 1.0000000000e+00
1.5704292242e+01 0.0000000000e+00 4.2759273172e-02 1.4766250610e-10 0.0000000000e+00 1.4814978516e+02 3.1497888455e+02 1.5453717090e+02 inf 2.4585237369e-01 1.0000000000e-01 2.5132741229e+01 2.0575887609e-04 6.0589627591e+07 1.0032782848e+00 1.0000000000e+00
1.5343442404e+01 0.0000000000e+00 4.4304642177e-02 1.4766250610e-10 0.0000000000e+00 1.4711614762e+02 3.1385664951e+02 1.5008728884e+02 inf 2.5378609294e-01 1.0000000000e-01 2.5132741229e+01 1.9784890826e-04 5.7226549145e+07 1.0203846541e+00 1.0000000000e+00
1.5000365053e+01 0.0000000000e+00 4.5886803965e-02 1.4766250610e-10 0.0000000000e+00 1.4637783509e+02 3.1313310323e+02 1.4587258788e+02 inf 2.6201382684e-01 1.0000000000e-01 2.5132741229e+01 1.9152699467e-04 5.4768827688e+07 1.0379440248e+00 1.0000000000e+00
1.4676283250e+01 0.0000000000e+00 4.7506191390e-02 1.4766250610e-10 0.0000000000e+00 1.4593484757e+02 3.1279347946e+02 1.4190705284e+02 inf 2.7054389446e-01 1.0000000000e-01 2.5132741229e+01 1.8678860178e-04 5.3118551568e+07 1.0559116484e+00 1.0000000000e+00
1.4372292849e+01 0.0000000000e+00 4.9163237311e-02 1.4766250610e-10 0.0000000000e+00 1.4577241881e+02 3.1283777821e+02 1.3820265329e+02 inf 2.7938516748e-01 1.0000000000e-01 2.5132741229e+01 1.8345621854e-04 5.2207848010e+07 1.0742433543e+00 1.0000000000e+00
1.4089381391e+01 0.0000000000e+00 5.0858374584e-02 1.4766250610e-10 0.0000000000e+00 1.4589054882e+02 3.1322170073e+02 1.3476963155e+02 inf 2.8854711302e-01 1.0000000000e-01 2.5132741229e+01 1.8156765175e-04 5.1994356331e+07 1.0928955140e+00 1.0000000000e+00
1.3828442342e+01 0.0000000000e+00 5.2592036063e-02 1.4766250610e-10 0.0000000000e+00 1.4630400383e+02 3.1397477951e+02 1.3161673741e+02 inf 2.9803983900e-01 1.0000000000e-01 2.5132741229e+01 1.8102151711e-04 5.2457939870e+07 1.1118250201e+00 1.0000000000e+00
1.3590284363e+01 0.0000000000e+00 5.4364654606e-02 1.4766250610e-10 0.0000000000e+00 1.4696848511e+02 3.1503794955e+02 1.2875140554e+02 inf 3.0787414223e-01 1.0000000000e-01 2.5132741229e+01 1.8183474324e-04 5.3598070930e+07 1.1309892765e+00 1.0000000000e+00
1.3375634755e+01 0.0000000000e+00 5.6176663070e-02 1.4766250610e-10 0.0000000000e+00 1.4791352515e+02 3.1641121086e+02 1.2617986509e+02 inf 3.1806155980e-01 1.0000000000e-01 2.5132741229e+01 1.8402987442e-04 5.5431224325e+07 1.1503461991e+00 1.0000000000e+00
1.3185136447e+01 0.0000000000e+00 5.8028494309e-02 1.4766250610e-10 0.0000000000e+00 1.4910959505e+02 3.1806503453e+02 1.2390717448e+02 inf 3.2861442406e-01 1.0000000000e-01 2.5132741229e+01 1.8755004049e-04 5.7990086673e+07 1.1698542268e+00 1.0000000000e+00
1.3019338192e+01 0.0000000000e+00 5.9920581182e-02 1.4766250610e-10 0.0000000000e+00 1.5054192136e+02 3.1998464711e+02 1.2193717746e+02 inf 3.3954592168e-01 1.0000000000e-01 2.5132741229e+01 1.9245820256e-04 6.1318057069e+07 1.1894723396e+00 1.0000000000e+00
1.2878677563e+01 0.0000000000e+00 6.1853356543e-02 1.4766250610e-10 0.0000000000e+00 1.5221050768e+02 3.2211098720e+02 1.2027237617e+02 inf 3.5087015735e-01 1.0000000000e-01 2.5132741229e+01 1.9879655237e-04 6.5470020121e+07 1.2091600851e+00 1.0000000000e+00
1.2763457200e+01 0.0000000000e+00 6.3827253249e-02 1.4766250610e-10 0.0000000000e+00 1.5407105526e+02 3.2441452230e+02 1.1891372589e+02 inf 3.6260222269e-01 1.0000000000e-01 2.5132741229e+01 2.0658341810e-04 7.0506180931e+07 1.2288776099e+00 1.0000000000e+00
1.2673815131e+01 0.0000000000e+00 6.5842704156e-02 1.4766250610e-10 0.0000000000e+00 1.5609403159e+02 3.2686571990e+02 1.1786036076e+02 inf 3.7475827076e-01 1.0000000000e-01 2.5132741229e+01 2.1583018605e-04 7.6487209748e+07 1.2485856968e+00 1.0000000000e+00
1.2609690900e+01 0.0000000000e+00 6.7900142121e-02 1.4766250610e-10 0.0000000000e+00 1.5827943668e+02 3.2942028125e+02 1.1710926853e+02 inf 3.8735559719e-01 1.0000000000e-01 2.5132741229e+01 2.2653395567e-04 8.3466877880e+07 1.2682458058e+00 1.0000000000e+00
1.2570790132e+01 0.0000000000e+00 7.0000000000e-02 1.4766250610e-10 0.0000000000e+00 1.6056820553e+02 3.3200437511e+02 1.1665494284e+02 inf 4.0041272826e-01 1.0000000000e-01 2.5132741229e+01 2.3878023970e-04 9.1484191104e+07 1.2878201178e+00 1.0000000000e+00
6.7100523408e-01 5.1530507606e-09 0.0000000000e+00 7.3832729675e+02 6.7749978338e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 1.0949136586e-01 2.2809813046e+12 0.0000000000e+00 1.0000000000e+00
9.8812474423e-01 5.1530507606e-09 7.2142710649e-08 1.4456215514e+03 9.9801506598e-01 1.4797020434e+03 3.1993352907e+03 2.3716232924e-07 2.3763401708e-07 1.0015621912e-01 1.0000000000e-01 2.5132741229e+01 1.1097604635e-03 3.5326092411e+13 5.2363154959e-04 1.0000000000e+00
9.8812399611e-01 5.1530507606e-09 5.7714168519e-07 1.4456206790e+03 9.9801282825e-01 1.4797011565e+03 3.1993048713e+03 1.5178384319e-05 1.5208606433e-05 1.0015621921e-01 1.0000000000e-01 2.5132741229e+01 1.1091040986e-03 3.5303505847e+13 4.1890511118e-03 1.0000000000e+00
9.8811609253e-01 5.1530507606e-09 1.9478531875e-06 1.4456096908e+03 9.9798904070e-01 1.4797049346e+03 3.1993086494e+03 1.7289071493e-04 1.7323909170e-04 1.0015622018e-01 1.0000000000e-01 2.5132741229e+01 1.1090127440e-03 3.5300740223e+13 1.4138002019e-02 1.0000000000e+00
9.8807608421e-01 5.1530507606e-09 4.6171334815e-06 1.4455467828e+03 9.9786790893e-01 1.4797010916e+03 3.1993195727e+03 9.7139721245e-04 9.7347274500e-04 1.0015622509e-01 1.0000000000e-01 2.5132741229e+01 1.1079795321e-03 3.5268520871e+13 3.3511755161e-02 1.0000000000e+00
9.8793916190e-01 5.1530507606e-09 9.0178388311e-06 1.4453351524e+03 9.9745359878e-01 1.4797109694e+03 3.1993885155e+03 3.7053748131e-03 3.7148342716e-03 1.0015624191e-01 1.0000000000e-01 2.5132741229e+01 1.1067977059e-03 3.5233900885e+13 6.5448995695e-02 1.0000000000e+00
9.8757117032e-01 5.1530507606e-09 1.5582825500e-05 1.4447672358e+03 9.9633935861e-01 1.4797189222e+03 3.1994702995e+03 1.1062489317e-02 1.1103133908e-02 1.0015628717e-01 1.0000000000e-01 2.5132741229e+01 1.1030417046e-03 3.5119565073e+13 1.1307887950e-01 1.0000000000e+00
9.8673225788e-01 5.1530507606e-09 2.4744949753e-05 1.4434624126e+03 9.9379371247e-01 1.4797578278e+03 3.1998045301e+03 2.7885641137e-02 2.8059788251e-02 1.0015639073e-01 1.0000000000e-01 2.5132741229e+01 1.0973126294e-03 3.4955459089e+13 1.7950333931e-01 1.0000000000e+00
9.8503763651e-01 5.1530507606e-09 3.6937067852e-05 1.4408001975e+03 9.8862928971e-01 1.4798126172e+03 3.2003466058e+03 6.2089752911e-02 6.2803877608e-02 1.0015660157e-01 1.0000000000e-01 2.5132741229e+01 1.0838302593e-03 3.4554445152e+13 2.6775893541e-01 1.0000000000e+00
9.8192551315e-01 5.1530507606e-09 5.2592036063e-05 1.4358113246e+03 9.7906434692e-01 1.4798885682e+03 3.1933347565e+03 1.2570397500e-01 1.2839194421e-01 1.0015699474e-01 1.0000000000e-01 2.5132741229e+01 1.0704489315e-03 3.3755594591e+13 3.8074340500e-01 1.0000000000e+00
9.7665478071e-01 5.1530507606e-09 7.2142710649e-05 1.4270484345e+03 9.6260953361e-01 1.4800149610e+03 3.1948048781e+03 2.3597341702e-01 2.4513928939e-01 1.0015767950e-01 1.0000000000e-01 2.5132741229e+01 1.0256749196e-03 3.2418941775e+13 5.2108674621e-01 1.0000000000e+00
9.6837837726e-01 5.1530507606e-09 9.6021947874e-05 1.4124062405e+03 9.3603881556e-01 1.4801094852e+03 3.1970700411e+03 4.1638055468e-01 4.4483257292e-01 1.0015880885e-01 1.0000000000e-01 2.5132741229e+01 9.5771405637e-04 3.0378345278e+13 6.9093400350e-01 1.0000000000e+00
9.5637822254e-01 5.1530507606e-09 1.2466260400e-04 1.3888984056e+03 8.9556024965e-01 1.4800209093e+03 3.1998756503e+03 6.9730646155e-01 7.7862596271e-01 1.0016059071e-01 1.0000000000e-01 2.5132741229e+01 8.5907483217e-04 2.7368693956e+13 8.9160060753e-01 1.0000000000e+00
9.4060208283e-01 5.1530507606e-09 1.5849753530e-04 1.3524619684e+03 8.3738281858e-01 1.4792892661e+03 3.2024959460e+03 1.1157880262e+00 1.3324706472e+00 1.0016330075e-01 1.0000000000e-01 2.5132741229e+01 7.3315798744e-04 2.3453474399e+13 1.1230422406e+00 1.0000000000e+00
9.2266318696e-01 5.1530507606e-09 1.9795959802e-04 1.2980899227e+03 7.5894174649e-01 1.4769535019e+03 3.2028771720e+03 1.7133781303e+00 2.2575884621e+00 1.0016729671e-01 1.0000000000e-01 2.5132741229e+01 5.8643789293e-04 1.8771155329e+13 1.3830811658e+00 1.0000000000e+00
9.0724739088e-01 5.1530507606e-09 2.4348164844e-04 1.2210507810e+03 6.6088870639e-01 1.4710581413e+03 3.1960958363e+03 2.5305251951e+00 3.8289732759e+00 1.0017303211e-01 1.0000000000e-01 2.5132741229e+01 4.4577105100e-04 1.4117844880e+13 1.6663773394e+00 1.0000000000e+00
9.0302496023e-01 5.1530507606e-09 2.9549654282e-04 1.1199465227e+03 5.4910316111e-01 1.4583298928e+03 3.1810345202e+03 3.5957673255e+00 6.5484367604e+00 1.0018106404e-01 1.0000000000e-01 2.5132741229e+01 3.3428724187e-04 1.0340207886e+13 1.9633357871e+00 1.0000000000e+00
9.2096901362e-01 5.1530507606e-09 3.5443713742e-04 1.0004019787e+03 4.3454284084e-01 1.4343377566e+03 3.1232867351e+03 4.9104040196e+00 1.1300160900e+01 1.0019204428e-01 1.0000000000e-01 2.5132741229e+01 2.8221284429e-04 7.9653151311e+12 2.2596706174e+00 1.0000000000e+00
9.6923067804e-01 5.1530507606e-09 4.2073628850e-04 8.7458577271e+02 3.2925508690e-01 1.3955833641e+03 3.0359218457e+03 6.4367366146e+00 1.9549391553e+01 1.0020668116e-01 1.0000000000e-01 2.5132741229e+01 2.7201059482e-04 6.6618726682e+12 2.5381172148e+00 1.0000000000e+00
1.0487171266e+00 5.1530507606e-09 4.9482685234e-04 7.5491810941e+02 2.4125042811e-01 1.3421275686e+03 2.9116028134e+03 8.1046097017e+00 3.3594177490e+01 1.0022567461e-01 1.0000000000e-01 2.5132741229e+01 2.9247441098e-04 5.8117390895e+12 2.7829879987e+00 1.0000000000e+00
1.1541648555e+00 5.1530507606e-09 5.7714168519e-04 6.4862977231e+02 1.7277587763e-01 1.2781002407e+03 2.7626400120e+03 9.8392337750e+00 5.6947960039e+01 1.0024965826e-01 1.0000000000e-01 2.5132741229e+01 3.2726557629e-04 5.0012595116e+12 2.9848196590e+00 1.0000000000e+00
1.2786707738e+00 5.1530507606e-09 6.6811364332e-04 5.5767755638e+02 1.2204872450e-01 1.2091940514e+03 2.6039993177e+03 1.1589336337e+01 9.4956636247e+01 1.0027918657e-01 1.0000000000e-01 2.5132741229e+01 3.6627485408e-04 4.1646757546e+12 3.1412687429e+00 1.0000000000e+00
1.4169697823e+00 5.1530507606e-09 7.6817558299e-04 4.8112924112e+02 8.5639689380e-02 1.1400731458e+03 2.3628072938e+03 1.3336349237e+01 1.5572626820e+02 1.0031476721e-01 1.0000000000e-01 2.5132741229e+01 4.8089868015e-04 3.3633047186e+12 3.2547733965e+00 1.0000000000e+00
1.5663069224e+00 5.1530507606e-09 8.7776036047e-04 4.1704485988e+02 6.0003096647e-02 1.0738328919e+03 2.2696481651e+03 1.5087991757e+01 2.5145355158e+02 1.0035691082e-01 1.0000000000e-01 2.5132741229e+01 4.6686047207e-04 2.6702438554e+12 3.3300215502e+00 1.0000000000e+00
1.7259069854e+00 5.1530507606e-09 9.9730083201e-04 3.6337488158e+02 4.2136427679e-02 1.0118052302e+03 2.1517302448e+03 1.6866445122e+01 4.0028180013e+02 1.0040617860e-01 1.0000000000e-01 2.5132741229e+01 4.7982746629e-04 2.1018139568e+12 3.3720770976e+00 1.0000000000e+00
1.8963385426e+00 5.1530507606e-09 1.1272298539e-03 3.1828100176e+02 2.9734220622e-02 9.5452917921e+02 2.0276516760e+03 1.8700482570e+01 6.2892122878e+02 1.0046321919e-01 1.0000000000e-01 2.5132741229e+01 5.0774121198e-04 1.6526440744e+12 3.3857750187e+00 1.0000000000e+00
2.0787245441e+00 5.1530507606e-09 1.2679802824e-03 2.8021905852e+02 2.1121110720e-02 9.0130229658e+02 1.6425680772e+03 2.0618238865e+01 9.7619103170e+02 1.0052880023e-01 1.0000000000e-01 2.5132741229e+01 1.1406124319e-03 1.2951761795e+12 3.3750647033e+00 1.0000000000e+00
2.2755719750e+00 5.1530507606e-09 1.4199849737e-03 2.4792366058e+02 1.5118028823e-02 8.5390102427e+02 1.8051871873e+03 2.2656911607e+01 1.4986683696e+03 1.0060381985e-01 1.0000000000e-01 2.5132741229e+01 5.6946582922e-04 1.0366990106e+12 3.3443805572e+00 1.0000000000e+00
2.4882665223e+00 5.1530507606e-09 1.5836767842e-03 2.2037130059e+02 1.0910414804e-02 8.0984001052e+02 1.6082068823e+03 2.4838903541e+01 2.2766232071e+03 1.0068935124e-01 1.0000000000e-01 2.5132741229e+01 8.1236896267e-04 8.2992795681e+11 3.2958046044e+00 1.0000000000e+00
2.7194469932e+00 5.1530507606e-09 1.7594885700e-03 1.9673850051e+02 7.9405775794e-03 7.6959516408e+02 1.5714321047e+03 2.7196795492e+01 3.4250399571e+03 1.0078663723e-01 1.0000000000e-01 2.5132741229e+01 7.3832570400e-04 6.7189389557e+11 3.2321912061e+00 1.0000000000e+00
2.9715592134e+00 5.1530507606e-09 1.9478531875e-03 1.7634942317e+02 5.8279910896e-03 7.3265311981e+02 1.5180256910e+03 2.9759623402e+01 5.1063261670e+03 1.0089712412e-01 1.0000000000e-01 2.5132741229e+01 7.1700694712e-04 5.4890534519e+11 3.1555524110e+00 1.0000000000e+00
3.2472960584e+00 5.1530507606e-09 2.1492034929e-03 1.5867111364e+02 4.3128260397e-03 6.9867286961e+02 1.4528443533e+03 3.2557903371e+01 7.5490880159e+03 1.0102247759e-01 1.0000000000e-01 2.5132741229e+01 7.3628101997e-04 4.5260422074e+11 3.0677126632e+00 1.0000000000e+00
3.5495059457e+00 5.1530507606e-09 2.3639723425e-03 1.4326310794e+02 3.2170079021e-03 6.6737639267e+02 1.3852228998e+03 3.5623140635e+01 1.1073376790e+04 1.0116460403e-01 1.0000000000e-01 2.5132741229e+01 7.7751231634e-04 3.7660499207e+11 2.9703138536e+00 1.0000000000e+00
3.8811731831e+00 5.1530507606e-09 2.5925925926e-03 1.2976750473e+02 2.4178450020e-03 6.3847957565e+02 1.3209609126e+03 3.8987945168e+01 1.6125080448e+04 1.0132567085e-01 1.0000000000e-01 2.5132741229e+01 8.2752823985e-04 3.1609270214e+11 2.8648999141e+00 1.0000000000e+00
4.2450508274e+00 5.1530507606e-09 2.8354970993e-03 1.1789171163e+02 1.8302466283e-03 6.1145362385e+02 1.0958457089e+03 4.2682542097e+01 2.3320650582e+04 1.0150812793e-01 1.0000000000e-01 2.5132741229e+01 1.7746359838e-03 2.6634394707e+11 2.7528769424e+00 1.0000000000e+00
4.6450916533e+00 5.1530507606e-09 3.0931187191e-03 1.0739401059e+02 1.3947662212e-03 5.8685415347e+02 1.0894973242e+03 4.6749488219e+01 3.3517794960e+04 1.0171471354e-01 1.0000000000e-01 2.5132741229e+01 1.5607402987e-03 2.2753482212e+11 2.6360268198e+00 1.0000000000e+00
5.0837340520e+00 5.1530507606e-09 3.3658903080e-03 9.8078929039e+01 1.0695560259e-03 5.6389504194e+02 1.0791633570e+03 5.1216275828e+01 4.7885547450e+04 1.0194848613e-01 1.0000000000e-01 2.5132741229e+01 1.4060434414e-03 1.9543944854e+11 2.5156844504e+00 1.0000000000e+00
5.5639020545e+00 5.1530507606e-09 3.6542447225e-03 8.9767541559e+01 8.2491460194e-04 5.4248599017e+02 1.0627157654e+03 5.6115752047e+01 6.8026134966e+04 1.0221281605e-01 1.0000000000e-01 2.5132741229e+01 1.3107761744e-03 1.6873276658e+11 2.3934328225e+00 1.0000000000e+00
6.0881589114e+00 5.1530507606e-09 3.9586148187e-03 8.2333924040e+01 6.3960922208e-04 5.2248629338e+02 1.0385224534e+03 6.1477632687e+01 9.6117489498e+04 1.0251139228e-01 1.0000000000e-01 2.5132741229e+01 1.2754784343e-03 1.4633077959e+11 2.2708431639e+00 1.0000000000e+00
6.6585419024e+00 5.1530507606e-09 4.2794334530e-03 7.5653060849e+01 4.9832756294e-04 5.0378570220e+02 1.0062959767e+03 6.7326889953e+01 1.3510569144e+05 1.0284821690e-01 1.0000000000e-01 2.5132741229e+01 1.2996836622e-03 1.2736626885e+11 2.1494445225e+00 1.0000000000e+00
7.2763763198e+00 5.1530507606e-09 4.6171334815e-03 6.9632345676e+01 3.8995069712e-04 4.8624731155e+02 9.7001921403e+02 7.3681886829e+01 1.8895180179e+05 1.0322759313e-01 1.0000000000e-01 2.5132741229e+01 1.3628527707e-03 1.1115742564e+11 2.0306794259e+00 1.0000000000e+00
7.9383807438e+00 5.1530507606e-09 4.9721477606e-03 6.4188884192e+01 3.0633923033e-04 4.6863647398e+02 7.3606803878e+02 8.0514033733e+01 2.6282638905e+05 1.0365411967e-01 1.0000000000e-01 2.5132741229e+01 4.6702743207e-03 9.5833886873e+10 1.9156932424e+00 1.0000000000e+00
8.6529869291e+00 5.1530507606e-09 5.3449091466e-03 5.9245795279e+01 2.4149142136e-04 4.5368186715e+02 7.3520043503e+02 8.7916731711e+01 3.6405736989e+05 1.0413261466e-01 1.0000000000e-01 2.5132741229e+01 4.1346105277e-03 8.4343042429e+10 1.8060193200e+00 1.0000000000e+00
9.4120828220e+00 5.1530507606e-09 5.7358504956e-03 5.4741245263e+01 1.9095128246e-04 4.3929868106e+02 7.3390014698e+02 9.5812786524e+01 5.0176560895e+05 1.0466818762e-01 1.0000000000e-01 2.5132741229e+01 3.6599255819e-03 7.4004225780e+10 1.7022558326e+00 1.0000000000e+00
1.0212637604e+01 5.1530507606e-09 6.1454046639e-03 5.0632629762e+01 1.5138849249e-04 4.2553293766e+02 7.3191787157e+02 1.0417777062e+02 6.8814854359e+05 1.0526613712e-01 1.0000000000e-01 2.5132741229e+01 3.2448720651e-03 6.4730759446e+10 1.6050883422e+00 1.0000000000e+00
1.1050064081e+01 5.1530507606e-09 6.5740045079e-03 4.6872657839e+01 1.2029459236e-04 4.1235211227e+02 7.2883716159e+02 1.1297115184e+02 9.3912078362e+05 1.0593195267e-01 1.0000000000e-01 2.5132741229e+01 2.8888222505e-03 5.6425423295e+10 1.5149437766e+00 1.0000000000e+00
1.1918247444e+01 5.1530507606e-09 7.0220828837e-03 4.3427651195e+01 9.5769846728e-05 3.9975203025e+02 7.2400412739e+02 1.2213615531e+02 1.2753090819e+06 1.0667129187e-01 1.0000000000e-01 2.5132741229e+01 2.5932926850e-03 4.8994135720e+10 1.4320117335e+00 1.0000000000e+00
1.2809642776e+01 5.1530507606e-09 7.4900726477e-03 4.0256937751e+01 7.6364896622e-05 3.8764772076e+02 7.1615249808e+02 1.3160027150e+02 1.7233084483e+06 1.0748995898e-01 1.0000000000e-01 2.5132741229e+01 2.3674004920e-03 4.2352869484e+10 1.3562769787e+00 1.0000000000e+00
1.3715442861e+01 5.1530507606e-09 7.9784066561e-03 3.7329492517e+01 6.0968700000e-05 3.7602296834e+02 7.0473447317e+02 1.4127645748e+02 2.3171964873e+06 1.0839388440e-01 1.0000000000e-01 2.5132741229e+01 2.2066538345e-03 3.6430162869e+10 1.2875592408e+00 1.0000000000e+00
1.4625807793e+01 5.1530507606e-09 8.4875177651e-03 3.4631133260e+01 4.8725053812e-05 3.6480448248e+02 6.9531746988e+02 1.5106498171e+02 3.1003553592e+06 1.0938910427e-01 1.0000000000e-01 2.5132741229e+01 2.0191204840e-03 3.1166032669e+10 1.2255555817e+00 1.0000000000e+00
1.5530124104e+01 5.1530507606e-09 9.0178388311e-03 3.2138232537e+01 3.8969162973e-05 3.5395388391e+02 6.6934623069e+02 1.6085561150e+02 4.1277666553e+06 1.1048173913e-01 1.0000000000e-01 2.5132741229e+01 2.0772274382e-03 2.6505930776e+10 1.1698809559e+00 1.0000000000e+00
1.6417386108e+01 5.1530507606e-09 9.5698027103e-03 2.9831964820e+01 3.1182992662e-05 3.4345233269e+02 6.4751896525e+02 1.7053119933e+02 5.4687246083e+06 1.1167797143e-01 1.0000000000e-01 2.5132741229e+01 2.0725248478e-03 2.2406037280e+10 1.1201043698e+00 1.0000000000e+00
1.7276496512e+01 5.1530507606e-09 1.0143842259e-02 2.7693259439e+01 2.4960779207e-05 3.3323648822e+02 6.2742449912e+02 1.7997052962e+02 7.2101326694e+06 1.1298402134e-01 1.0000000000e-01 2.5132741229e+01 2.0382844518e-03 1.8822595840e+10 1.0757775808e+00 1.0000000000e+00
1.8096648383e+01 5.1530507606e-09 1.0740390333e-02 2.5711661774e+01 1.9983627960e-05 3.2331064773e+02 6.0574472314e+02 1.8905221877e+02 9.4603552039e+06 1.1440612132e-01 1.0000000000e-01 2.5132741229e+01 2.0287135994e-03 1.5713571411e+10 1.0364570383e+00 1.0000000000e+00
1.8867686693e+01 5.1530507606e-09 1.1359879790e-02 2.3871936918e+01 1.5999525579e-05 3.1364481005e+02 5.8838566890e+02 1.9765860985e+02 1.2354029428e+07 1.1595048979e-01 1.0000000000e-01 2.5132741229e+01 1.9466722659e-03 1.3037990672e+10 1.0017188272e+00 1.0000000000e+00
1.9580406969e+01 5.1530507606e-09 1.2002743484e-02 2.2168547527e+01 1.2809001307e-05 3.0423345226e+02 5.6727944062e+02 2.0567920077e+02 1.6057395564e+07 1.1762330463e-01 1.0000000000e-01 2.5132741229e+01 1.9275206715e-03 1.0754131050e+10 9.7116774790e-01 1.0000000000e+00
2.0226859931e+01 5.1530507606e-09 1.2669414273e-02 2.0575919435e+01 1.0253042635e-05 2.9505095693e+02 5.5074335250e+02 2.1301437403e+02 2.0775723034e+07 1.1943067745e-01 1.0000000000e-01 2.5132741229e+01 1.8330374002e-03 8.8213150682e+09 9.4444195218e-01 1.0000000000e+00
2.0800534744e+01 5.1530507606e-09 1.3360325013e-02 1.9104384693e+01 8.2056341247e-06 2.8610771380e+02 5.3512576409e+02 2.1957798046e+02 2.6759416411e+07 1.2137862951e-01 1.0000000000e-01 2.5132741229e+01 1.7273725258e-03 7.1990017923e+09 9.2121421531e-01 1.0000000000e+00
2.1296511208e+01 5.1530507606e-09 1.4075908560e-02 1.7738398360e+01 6.5656155454e-06 2.7741765275e+02 5.1481466380e+02 2.2529974521e+02 3.4315098661e+07 1.2347306998e-01 1.0000000000e-01 2.5132741229e+01 1.7028099085e-03 5.8481004009e+09 9.0119108330e-01 1.0000000000e+00
2.1711554091e+01 5.1530507606e-09 1.4816597770e-02 1.6464693884e+01 5.2521084706e-06 2.6895278422e+02 5.0234814137e+02 2.3012715291e+02 4.3816146258e+07 1.2571977756e-01 1.0000000000e-01 2.5132741229e+01 1.5574929392e-03 4.7320582994e+09 8.8411069827e-01 1.0000000000e+00
2.2044059689e+01 5.1530507606e-09 1.5582825500e-02 1.5280444911e+01 4.2004470346e-06 2.6072504813e+02 4.8870119130e+02 2.3402569489e+02 5.5714473473e+07 1.2812438588e-01 1.0000000000e-01 2.5132741229e+01 1.4415421004e-03 3.8164071400e+09 8.6973991527e-01 1.0000000000e+00
2.2294025337e+01 5.1530507606e-09 1.6375024606e-02 1.4179710333e+01 3.3587215986e-06 2.5275799260e+02 4.7264223043e+02 2.3697938568e+02 7.0556424138e+07 1.3069237320e-01 1.0000000000e-01 2.5132741229e+01 1.3704249610e-03 3.0700301333e+09 8.5787122070e-01 1.0000000000e+00
2.2462917028e+01 5.1530507606e-09 1.7193627944e-02 1.3161250016e+01 2.6853063176e-06 2.4505042075e+02 4.5573528446e+02 2.3899004268e+02 8.8999173431e+07 1.3342905676e-01 1.0000000000e-01 2.5132741229e+01 1.3202732175e-03 2.4651794266e+09 8.4831965903e-01 1.0000000000e+00
2.2553507181e+01 5.1530507606e-09 1.8039068370e-02 1.2213376414e+01 2.1467021621e-06 2.3760539688e+02 4.4163068156e+02 2.4007610873e+02 1.1183484741e+08 1.3633959179e-01 1.0000000000e-01 2.5132741229e+01 1.2393715928e-03 1.9775487883e+09 8.4091995542e-01 1.0000000000e+00
2.2569679256e+01 5.1530507606e-09 1.8911778740e-02 1.1337185461e+01 1.7161091721e-06 2.3042403134e+02 4.3591117483e+02 2.4027093861e+02 1.4000912210e+08 1.3942897530e-01 1.0000000000e-01 2.5132741229e+01 1.0610642818e-03 1.5861713482e+09 8.3552390552e-01 1.0000000000e+00
2.2516169564e+01 5.1530507606e-09 1.9812191912e-02 1.0519763896e+01 1.3719317919e-06 2.2352291453e+02 4.2124301019e+02 2.3962015493e+02 1.7465894175e+08 1.4270205435e-01 1.0000000000e-01 2.5132741229e+01 1.0104955830e-03 1.2730053023e+09 8.3199805443e-01 1.0000000000e+00
2.2398442898e+01 5.1530507606e-09 2.0740740741e-02 9.7647239723e+00 1.0969356804e-06 2.1689090686e+02 4.0772992974e+02 2.3818045465e+02 2.1713256201e+08 1.4616353866e-01 1.0000000000e-01 2.5132741229e+01 9.5600219801e-04 1.0231783946e+09 8.3022168139e-01 1.0000000000e+00
2.2222441317e+01 5.1530507606e-09 2.1697858083e-02 9.0675449670e+00 8.7725681491e-07 2.1055300570e+02 4.0267669239e+02 2.3601671517e+02 2.6903947756e+08 1.4981801704e-01 1.0000000000e-01 2.5132741229e+01 8.1980057076e-04 8.2432550018e+08 8.3008503390e-01 1.0000000000e+00
2.1994347170e+01 5.1530507606e-09 2.2683976795e-02 8.4174838562e+00 7.0176514329e-07 2.0451326312e+02 3.9290108840e+02 2.3319909881e+02 3.3230362186e+08 1.5366997732e-01 1.0000000000e-01 2.5132741229e+01 7.4912818447e-04 6.6616811051e+08 8.3148780789e-01 1.0000000000e+00
2.1720491481e+01 5.1530507606e-09 2.3699529733e-02 7.8114547241e+00 5.6157918852e-07 1.9876859319e+02 3.8188486701e+02 2.2980182245e+02 4.0920644345e+08 1.5772382927e-01 1.0000000000e-01 2.5132741229e+01 7.0059819349e-04 5.4046238178e+08 8.3433784774e-01 1.0000000000e+00
