# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
1.4681585718e-01 1.2517364830e-03 4.7473265134e-02 2.9978799759e-01 2.5473125419e-05 1.4533724862e+00 3.3729850655e+00 1.4196110772e-02 5.5729756515e+02 2.7037527655e+01 1.0000000000e+01 2.5132741229e+05 9.8425289164e-01 1.2649434515e-04 5.3213385744e-03 1.0554934789e+00 1.0000000000e+00
1.4416006639e-01 1.2517364830e-03 4.8911752541e-02 2.8192862124e-01 2.1209974219e-05 1.4521251417e+00 3.3791208464e+00 1.3872588946e-02 6.5405967979e+02 2.7804170148e+01 1.0000000000e+01 2.5132741229e+05 9.8340816508e-01 1.2370243719e-04 5.2361340978e-03 1.0714153563e+00 1.0000000000e+00
1.4166189024e-01 1.2517364830e-03 5.0379008746e-02 2.6548242122e-01 1.7677603591e-05 1.4559825363e+00 3.3829782409e+00 1.3569346760e-02 7.6760103199e+02 2.8594962606e+01 1.0000000000e+01 2.5132741229e+05 9.8602046977e-01 1.2257741168e-04 5.2051022674e-03 1.0875845984e+00 1.0000000000e+00
1.3932748659e-01 1.2517364830e-03 5.1875318590e-02 2.4989422111e-01 1.4744713915e-05 1.4606979308e+00 3.3876936354e+00 1.3287009929e-02 9.0113718081e+02 2.9410560666e+01 1.0000000000e+01 2.5132741229e+05 9.8921382914e-01 1.2158580020e-04 5.2243538228e-03 1.1039727542e+00 1.0000000000e+00
1.3716247632e-01 1.2517364830e-03 5.3400966912e-02 2.3517123100e-01 1.2311326238e-05 1.4607556115e+00 3.3877513161e+00 1.3026116711e-02 1.0580595835e+03 3.0251658603e+01 1.0000000000e+01 2.5132741229e+05 9.8925289164e-01 1.2384674099e-04 5.2953519241e-03 1.1205516704e+00 1.0000000000e+00
1.3517199905e-01 1.2517364830e-03 5.4956238551e-02 2.2193351805e-01 1.0288993562e-05 1.4714986356e+00 3.3984943402e+00 1.2787134165e-02 1.2427973726e+03 3.1118991832e+01 1.0000000000e+01 2.5132741229e+05 9.9652828226e-01 1.2478741033e-04 5.4172280516e-03 1.1372934846e+00 1.0000000000e+00
1.3336072474e-01 1.2517364830e-03 5.6541418347e-02 2.0915725043e-01 8.6052869159e-06 1.4753343999e+00 3.4097132298e+00 1.2570466734e-02 1.4607841501e+03 3.2013339551e+01 1.0000000000e+01 2.5132741229e+05 9.9912593852e-01 1.2604798630e-04 5.5940233152e-03 1.1541706336e+00 1.0000000000e+00
1.3173280268e-01 1.2517364830e-03 5.8156791140e-02 1.9710199115e-01 7.2031431361e-06 1.4891200792e+00 3.4161157838e+00 1.2376431892e-02 1.7181988000e+03 3.2935527555e+01 1.0000000000e+01 2.5132741229e+05 1.0084618760e+00 1.3189178850e-04 5.8277434829e-03 1.1711558542e+00 1.0000000000e+00
1.3029179583e-01 1.2517364830e-03 5.9802641769e-02 1.8589752169e-01 6.0336236713e-06 1.5000794058e+00 3.4344582357e+00 1.2205287443e-02 2.0228784736e+03 3.3886431234e+01 1.0000000000e+01 2.5132741229e+05 1.0158837510e+00 1.3334011754e-04 6.1164296474e-03 1.1882221964e+00 1.0000000000e+00
1.2904063296e-01 1.2517364830e-03 6.1479255073e-02 1.7514728748e-01 5.0583537324e-06 1.5179243620e+00 3.4523031919e+00 1.2057179395e-02 2.3836172860e+03 3.4866978775e+01 1.0000000000e+01 2.5132741229e+05 1.0279687120e+00 1.3656680825e-04 6.4653874261e-03 1.2053430376e+00 1.0000000000e+00
1.2798148032e-01 1.2517364830e-03 6.3186915893e-02 1.6529110360e-01 4.2431684030e-06 1.5292946634e+00 3.4784397439e+00 1.1932206536e-02 2.8120982725e+03 3.5878154592e+01 1.0000000000e+01 2.5132741229e+05 1.0356689073e+00 1.4206897056e-04 6.8841497724e-03 1.2224921013e+00 1.0000000000e+00
1.2711557218e-01 1.2517364830e-03 6.4925909069e-02 1.5570172097e-01 3.5617742055e-06 1.5501606726e+00 3.4993057531e+00 1.1830350687e-02 3.3214768832e+03 3.6921002994e+01 1.0000000000e+01 2.5132741229e+05 1.0497997857e+00 1.4570544460e-04 7.3753817323e-03 1.2396434660e+00 1.0000000000e+00
1.2644308295e-01 1.2517364830e-03 6.6696519438e-02 1.4679005800e-01 2.9917670147e-06 1.5615526042e+00 3.5106976848e+00 1.1751475730e-02 3.9279381289e+03 3.7996632135e+01 1.0000000000e+01 2.5132741229e+05 1.0575146295e+00 1.5509830495e-04 7.9363449693e-03 1.2567715889e+00 1.0000000000e+00
1.2596294463e-01 1.2517364830e-03 6.8499031842e-02 1.3813074795e-01 2.5144314558e-06 1.5833486861e+00 3.5324937666e+00 1.1695316210e-02 4.6512766069e+03 3.9106218262e+01 1.0000000000e+01 2.5132741229e+05 1.0722753717e+00 1.6191493882e-04 8.5743784416e-03 1.2738513339e+00 1.0000000000e+00
0.0000000000e+00 1.2517364830e-03 7.0333731120e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.3316626938e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 1.3493929739e-02 0.0000000000e+00 0.0000000000e+00 7.0333731120e+04 1.0000000000e+00
0.0000000000e+00 1.2517364830e-03 7.2200902111e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.4422666655e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 4.3180448730e+02 0.0000000000e+00 0.0000000000e+00 7.2200902111e+04 1.0000000000e+00
0.0000000000e+00 1.2517364830e-03 7.4100829655e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.5632593358e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 6.9425109135e-310 0.0000000000e+00 0.0000000000e+00 7.4100829655e+04 1.0000000000e+00
0.0000000000e+00 1.2517364830e-03 7.6033798591e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.7139049327e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 1.4452098084e+00 0.0000000000e+00 0.0000000000e+00 7.6033798591e+04 1.0000000000e+00
0.0000000000e+00 1.2517364830e-03 7.8000093760e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.9047936925e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 5.4334036310e-03 0.0000000000e+00 0.0000000000e+00 7.8000093760e+04 1.0000000000e+00
0.0000000000e+00 1.2517364830e-03 8.0000000000e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 8.1834176011e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 1.0000000000e+01 0.0000000000e+00 0.0000000000e+00 8.0000000000e+04 1.0000000000e+00
2.0306961877e+00 1.3024765022e-03 0.0000000000e+00 1.3156404840e+01 2.3566317541e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 8.4571875001e+00 5.5777427975e-02 2.0907578933e+03 0.0000000000e+00 1.0000000000e+00
2.0306961878e+00 1.3024765022e-03 4.7473265134e-08 1.3156404840e+01 2.3566317579e+00 3.4548411976e+00 6.2198216243e+00 2.4443213274e-13 1.0372097037e-13 1.0152693967e+01 1.0000000000e+01 2.5132741229e+05 8.4571875001e+00 5.5777427980e-02 2.0907578935e+03 5.0027398479e-05 1.0000000000e+00
2.0306961889e+00 1.3024765022e-03 3.7978612107e-07 1.3155049344e+01 2.3566320904e+00 3.4551872816e+00 6.2164761456e+00 1.5643655488e-11 6.6381407399e-12 1.0152693969e+01 1.0000000000e+01 2.5132741229e+05 8.4577343751e+00 5.5855725547e-02 2.0907579037e+03 4.0021918538e-04 1.0000000000e+00
2.0306961818e+00 1.3024765022e-03 1.2817781586e-06 1.3156426470e+01 2.3566316334e+00 3.4552449622e+00 6.2165338263e+00 1.7819101705e-10 7.5612588120e-11 1.0152693981e+01 1.0000000000e+01 2.5132741229e+05 8.4571484376e+00 5.5777428498e-02 2.0907579129e+03 1.3507396626e-03 1.0000000000e+00
2.0306961447e+00 1.3024765022e-03 3.0382889686e-06 1.3156426470e+01 2.3566315766e+00 3.4552449622e+00 6.2165338263e+00 1.0011941336e-09 4.2484117737e-10 1.0152694043e+01 1.0000000000e+01 2.5132741229e+05 8.4571484376e+00 5.5777429575e-02 2.0907579533e+03 3.2017522171e-03 1.0000000000e+00
2.0306960173e+00 1.3024765022e-03 5.9341581418e-06 1.3156433680e+01 2.3566314645e+00 3.4552738026e+00 6.2165626666e+00 3.8192546191e-09 1.6206414438e-09 1.0152694256e+01 1.0000000000e+01 2.5132741229e+05 8.4571679688e+00 5.5777433247e-02 2.0907580910e+03 6.2534152287e-03 1.0000000000e+00
2.0306956751e+00 1.3024765022e-03 1.0254225269e-05 1.3156433680e+01 2.3566309408e+00 3.4552738026e+00 6.2165626666e+00 1.1404250118e-08 4.8392176816e-09 1.0152694830e+01 1.0000000000e+01 2.5132741229e+05 8.4571679688e+00 5.5777443223e-02 2.0907584649e+03 1.0805868630e-02 1.0000000000e+00
2.0306948891e+00 1.3024765022e-03 1.6283329941e-05 1.3156412050e+01 2.3566297588e+00 3.4552882227e+00 6.2165770868e+00 2.8757355508e-08 1.2202746486e-08 1.0152696142e+01 1.0000000000e+01 2.5132741229e+05 8.4571777345e+00 5.5777465584e-02 2.0907593031e+03 1.7159199697e-02 1.0000000000e+00
2.0306932956e+00 1.3024765022e-03 2.4306311749e-05 1.3156404840e+01 2.3566273198e+00 3.4552882227e+00 6.2165770868e+00 6.4077215476e-08 2.7190220082e-08 1.0152698813e+01 1.0000000000e+01 2.5132741229e+05 8.4571777345e+00 5.5777817200e-02 2.0907610282e+03 2.5613369525e-02 1.0000000000e+00
2.0306903277e+00 1.3024765022e-03 3.4608010283e-05 1.3156404840e+01 2.3566228120e+00 3.4552882227e+00 6.2165770868e+00 1.2990454965e-07 5.5123182627e-08 1.0152703792e+01 1.0000000000e+01 2.5132741229e+05 8.4571777345e+00 5.5778515903e-02 2.0907643084e+03 3.6468072748e-02 1.0000000000e+00
2.0306851599e+00 1.3024765022e-03 4.7473265134e-05 1.3154746521e+01 2.3566148901e+00 3.4552882227e+00 6.2165770868e+00 2.4444380853e-07 1.0372666724e-07 1.0152712454e+01 1.0000000000e+01 2.5132741229e+05 8.4571777345e+00 5.5855434968e-02 2.0907699429e+03 5.0022492414e-02 1.0000000000e+00
2.0306766499e+00 1.3024765022e-03 6.3186915893e-05 1.3156390420e+01 2.3566018689e+00 3.4552954328e+00 6.2165842969e+00 4.3306310424e-07 1.8376591734e-07 1.0152726718e+01 1.0000000000e+01 2.5132741229e+05 8.4571826173e+00 5.5778608456e-02 2.0907792325e+03 6.6574899492e-02 1.0000000000e+00
2.0306632549e+00 1.3024765022e-03 8.2033802152e-05 1.3155654991e+01 2.3565813469e+00 3.4479123075e+00 6.2092011716e+00 7.2997460976e-07 3.0975998801e-07 1.0152749171e+01 1.0000000000e+01 2.5132741229e+05 8.4571826173e+00 5.5857604409e-02 2.0907938573e+03 8.6422029853e-02 1.0000000000e+00
2.0306429493e+00 1.3024765022e-03 1.0429876350e-04 1.3155647781e+01 2.3565501975e+00 3.4479123075e+00 6.2165842969e+00 1.1800995260e-06 5.0077419409e-07 1.0152783207e+01 1.0000000000e+01 2.5132741229e+05 8.4559326173e+00 5.5858196876e-02 2.0908160338e+03 1.0985817302e-01 1.0000000000e+00
2.0306131288e+00 1.3024765022e-03 1.3026663953e-04 1.3155727092e+01 2.3565046305e+00 3.4479123075e+00 6.2184300782e+00 1.8411233204e-06 7.8129416618e-07 1.0152833186e+01 1.0000000000e+01 2.5132741229e+05 8.4578076173e+00 5.5859985770e-02 2.0908486176e+03 1.3717384027e-01 1.0000000000e+00
2.0305705155e+00 1.3024765022e-03 1.6022226983e-04 1.3155006084e+01 2.3564391332e+00 3.4479123075e+00 6.2165842969e+00 2.7857511371e-06 1.1821867570e-06 1.0152904598e+01 1.0000000000e+01 2.5132741229e+05 8.4574951173e+00 5.5859392328e-02 2.0908951565e+03 1.6865394052e-01 1.0000000000e+00
2.0305110436e+00 1.3024765022e-03 1.9445049399e-04 1.3155590100e+01 2.3563484138e+00 3.4552954328e+00 6.2165842969e+00 4.1041811826e-06 1.7417548095e-06 1.0153004248e+01 1.0000000000e+01 2.5132741229e+05 8.4571826173e+00 5.5864188556e-02 2.0909600913e+03 2.0457533185e-01 1.0000000000e+00
2.0304297284e+00 1.3024765022e-03 2.3323615160e-04 1.3154573479e+01 2.3562240833e+00 3.4552954328e+00 6.2092011716e+00 5.9068087916e-06 2.5068960263e-06 1.0153140457e+01 1.0000000000e+01 2.5132741229e+05 8.4574951173e+00 5.5865641249e-02 2.0910488434e+03 2.4520335680e-01 1.0000000000e+00
2.0303205505e+00 1.3024765022e-03 2.7686408226e-04 1.3155060159e+01 2.3560567429e+00 3.4552990378e+00 6.2165879019e+00 8.3272046892e-06 3.5343820620e-06 1.0153323279e+01 1.0000000000e+01 2.5132741229e+05 8.4574975587e+00 5.5870354284e-02 2.0911679496e+03 2.9078794979e-01 1.0000000000e+00
2.0301762964e+00 1.3024765022e-03 3.2561912555e-04 1.3155644176e+01 2.3558359870e+00 3.4552990378e+00 6.2147421206e+00 1.1525396558e-05 4.8922745988e-06 1.0153564732e+01 1.0000000000e+01 2.5132741229e+05 8.4559350587e+00 5.5877005803e-02 2.0913252165e+03 3.4155781819e-01 1.0000000000e+00
2.0299883941e+00 1.3024765022e-03 3.7978612107e-04 1.3154324731e+01 2.3555484162e+00 3.4479159125e+00 6.2147421206e+00 1.5691532136e-05 6.6615196818e-06 1.0153879059e+01 1.0000000000e+01 2.5132741229e+05 8.4571850587e+00 5.5884312157e-02 2.0915298974e+03 3.9771394745e-01 1.0000000000e+00
2.0297467388e+00 1.3024765022e-03 4.3964990841e-04 1.3154555454e+01 2.3551783849e+00 3.4479159125e+00 6.2239710272e+00 2.1049961782e-05 8.9377356370e-06 1.0154283008e+01 1.0000000000e+01 2.5132741229e+05 8.4556225587e+00 5.5893176654e-02 2.0917928753e+03 4.5942088876e-01 1.0000000000e+00
2.0294394777e+00 1.3024765022e-03 5.0549532715e-04 1.3154339151e+01 2.3547082699e+00 3.4479159125e+00 6.2239710272e+00 2.7863893003e-05 1.1833267568e-05 1.0154796141e+01 1.0000000000e+01 2.5132741229e+05 8.4568725587e+00 5.5904244065e-02 2.0921268083e+03 5.2679671864e-01 1.0000000000e+00
2.0290527707e+00 1.3024765022e-03 5.7760721689e-04 1.3154130059e+01 2.3541162531e+00 3.4479159125e+00 6.2202794646e+00 3.6440712222e-05 1.5479572078e-05 1.0155441178e+01 1.0000000000e+01 2.5132741229e+05 8.4565600587e+00 5.5923117951e-02 2.0925464027e+03 5.9990127978e-01 1.0000000000e+00
2.0285705283e+00 1.3024765022e-03 6.5627041721e-04 1.3153892126e+01 2.3533782546e+00 3.4552990378e+00 6.2165879019e+00 4.7138153530e-05 2.0029994514e-05 1.0156244383e+01 1.0000000000e+01 2.5132741229e+05 8.4562475587e+00 5.5941979128e-02 2.0930686024e+03 6.7872128357e-01 1.0000000000e+00
2.0279740804e+00 1.3024765022e-03 7.4176976772e-04 1.3154317521e+01 2.3524652874e+00 3.4552990378e+00 6.2239710272e+00 6.0371498154e-05 2.5663077146e-05 1.0157235994e+01 1.0000000000e+01 2.5132741229e+05 8.4540600587e+00 5.5965943694e-02 2.0937127640e+03 7.6315440446e-01 1.0000000000e+00
2.0272417982e+00 1.3024765022e-03 8.3439010800e-04 1.3152825034e+01 2.3513449412e+00 3.4479159125e+00 6.2202794646e+00 7.6622134637e-05 3.2586513912e-05 1.0158450722e+01 1.0000000000e+01 2.5132741229e+05 8.4553100587e+00 5.5995304993e-02 2.0945012026e+03 8.5298930454e-01 1.0000000000e+00
2.0263486525e+00 1.3024765022e-03 9.3441627763e-04 1.3152587101e+01 2.3499782368e+00 3.4552990378e+00 6.2128963393e+00 9.6447633876e-05 4.1041926416e-05 1.0159928309e+01 1.0000000000e+01 2.5132741229e+05 8.4546850587e+00 5.6028438155e-02 2.0954591322e+03 9.4788698883e-01 1.0000000000e+00
2.0252656558e+00 1.3024765022e-03 1.0421331162e-03 1.3151673223e+01 2.3483208356e+00 3.4479177151e+00 6.2165897044e+00 1.2049396802e-04 5.1310692386e-05 1.0161714187e+01 1.0000000000e+01 2.5132741229e+05 8.4537487794e+00 5.6073643466e-02 2.0966153465e+03 1.0473569520e+00 1.0000000000e+00
2.0239592416e+00 1.3024765022e-03 1.1578254634e-03 1.3151247828e+01 2.3463228665e+00 3.4553008404e+00 6.2202812671e+00 1.4950995551e-04 6.3720964254e-05 1.0163860231e+01 1.0000000000e+01 2.5132741229e+05 8.4515612794e+00 5.6126429366e-02 2.0980024228e+03 1.1507341985e+00 1.0000000000e+00
2.0223904252e+00 1.3024765022e-03 1.2817781586e-03 1.3150209576e+01 2.3439234048e+00 3.4479177151e+00 6.2239728297e+00 1.8436478782e-04 7.8656489987e-05 1.0166425635e+01 1.0000000000e+01 2.5132741229e+05 8.4515612794e+00 5.6187022323e-02 2.0996572513e+03 1.2571558966e+00 1.0000000000e+00
2.0205139124e+00 1.3024765022e-03 1.4142760416e-03 1.3149495778e+01 2.3410543614e+00 3.4479177151e+00 6.2239728297e+00 2.2606866675e-04 9.6567030000e-05 1.0169477939e+01 1.0000000000e+01 2.5132741229e+05 8.4499987794e+00 5.6264559158e-02 2.1016212525e+03 1.3655421201e+00 1.0000000000e+00
2.0182768833e+00 1.3024765022e-03 1.5556039519e-03 1.3147887929e+01 2.3376345176e+00 3.4553008404e+00 6.2202812671e+00 2.7579779382e-04 1.1798157143e-04 1.0173094204e+01 1.0000000000e+01 2.5132741229e+05 8.4490612794e+00 5.6352303994e-02 2.1039410654e+03 1.4745765423e+00 1.0000000000e+00
2.0156176810e+00 1.3024765022e-03 1.7060467291e-03 1.3147404853e+01 2.3335710808e+00 3.4626839657e+00 6.2276643924e+00 3.3492301962e-04 1.4352381308e-04 1.0177362383e+01 1.0000000000e+01 2.5132741229e+05 8.4465612794e+00 5.6456939466e-02 2.1066690736e+03 1.5826993424e+00 1.0000000000e+00
2.0124641137e+00 1.3024765022e-03 1.8658892128e-03 1.3144455929e+01 2.3287540578e+00 3.4663755283e+00 6.2313559550e+00 4.0504373921e-04 1.7393152268e-04 1.0182382868e+01 1.0000000000e+01 2.5132741229e+05 8.4446862794e+00 5.6621372071e-02 2.1098635959e+03 1.6881085356e+00 1.0000000000e+00
2.0087315422e+00 1.3024765022e-03 2.0354162426e-03 1.3142458736e+01 2.3230559255e+00 3.4663755283e+00 6.2221270484e+00 4.8802552003e-04 2.1007910945e-04 1.0188270234e+01 1.0000000000e+01 2.5132741229e+05 8.4443737794e+00 5.6731005561e-02 2.1135893950e+03 1.7887777562e+00 1.0000000000e+00
2.0043206238e+00 1.3024765022e-03 2.2149126581e-03 1.3140036148e+01 2.3163266000e+00 3.4589924030e+00 6.2350475177e+00 5.8604176628e-04 2.5300480783e-04 1.0195155152e+01 1.0000000000e+01 2.5132741229e+05 8.4412487794e+00 5.6903033235e-02 2.1179177185e+03 1.8824979602e+00 1.0000000000e+00
1.9991147555e+00 1.3024765022e-03 2.4046632988e-03 1.3136899762e+01 2.3083910774e+00 3.4663755283e+00 6.2332017364e+00 7.0161672864e-04 3.0394188208e-04 1.0203186420e+01 1.0000000000e+01 2.5132741229e+05 8.4371862794e+00 5.7106803172e-02 2.1229260218e+03 1.9669413906e+00 1.0000000000e+00
1.9929772481e+00 1.3024765022e-03 2.6049530044e-03 1.3133006317e+01 2.2990448743e+00 3.4700670910e+00 6.2387390804e+00 8.3766713557e-04 3.6435440863e-04 1.0212533019e+01 1.0000000000e+01 2.5132741229e+05 8.4321862794e+00 5.7344133520e-02 2.1286970795e+03 2.0397612549e+00 1.0000000000e+00
1.9857483102e+00 1.3024765022e-03 2.8160666145e-03 1.3128485595e+01 2.2880501217e+00 3.4626839657e+00 6.2368932990e+00 9.9753653523e-04 4.3597669726e-04 1.0223386055e+01 1.0000000000e+01 2.5132741229e+05 8.4271862794e+00 5.7620143312e-02 2.1353172786e+03 2.0987187698e+00 1.0000000000e+00
1.9772420092e+00 1.3024765022e-03 3.0382889686e-03 1.3122897780e+01 2.2751327898e+00 3.4626839657e+00 6.2295101737e+00 1.1850150032e-03 5.2085531383e-04 1.0235960386e+01 1.0000000000e+01 2.5132741229e+05 8.4199987794e+00 5.7946439225e-02 2.1428732240e+03 2.1418408148e+00 1.0000000000e+00
1.9672434738e+00 1.3024765022e-03 3.2719049063e-03 1.3115954470e+01 2.2599778005e+00 3.4737586536e+00 6.2387390804e+00 1.4043339040e-03 6.2139278697e-04 1.0250495670e+01 1.0000000000e+01 2.5132741229e+05 8.4146862794e+00 5.8328093538e-02 2.1514469582e+03 2.1675933863e+00 1.0000000000e+00
1.9555065591e+00 1.3024765022e-03 3.5171992673e-03 1.3108073849e+01 2.2422283689e+00 3.4737586536e+00 6.2276643924e+00 1.6601211273e-03 7.4038895873e-04 1.0267256549e+01 1.0000000000e+01 2.5132741229e+05 8.4074987794e+00 5.8770365859e-02 2.1611080079e+03 2.1750543567e+00 1.0000000000e+00
1.9417523641e+00 1.3024765022e-03 3.7744568910e-03 1.3099111715e+01 2.2214860906e+00 3.4663755283e+00 6.2350475177e+00 1.9573081924e-03 8.8108055262e-04 1.0286531721e+01 1.0000000000e+01 2.5132741229e+05 8.3956237794e+00 5.9281710035e-02 2.1719022723e+03 2.1640588833e+00 1.0000000000e+00
1.9256689044e+00 1.3024765022e-03 4.0439626172e-03 1.3087272759e+01 2.1973124023e+00 3.4700670910e+00 6.2165897044e+00 2.3009722101e-03 1.0471757260e-03 1.0308631717e+01 1.0000000000e+01 2.5132741229e+05 8.3824987794e+00 5.9873571486e-02 2.1838364398e+03 2.1352840655e+00 1.0000000000e+00
1.9069121558e+00 1.3024765022e-03 4.3260012853e-03 1.3072304626e+01 2.1692339670e+00 3.4626839657e+00 6.2202812671e+00 2.6961170475e-03 1.2428890053e-03 1.0333885432e+01 1.0000000000e+01 2.5132741229e+05 8.3718737794e+00 6.0560121873e-02 2.1968574963e+03 2.0902552988e+00 1.0000000000e+00
1.8851081667e+00 1.3024765022e-03 4.6208577351e-03 1.3056673165e+01 2.1367486539e+00 3.4516092777e+00 6.2110523605e+00 3.1473902878e-03 1.4729810556e-03 1.0362635688e+01 1.0000000000e+01 2.5132741229e+05 8.3524987794e+00 6.1342965581e-02 2.2108247713e+03 2.0312458868e+00 1.0000000000e+00
1.8598562724e+00 1.3024765022e-03 4.9288168060e-03 1.3034574260e+01 2.0993371508e+00 3.4479177151e+00 6.1944403285e+00 3.6587653783e-03 1.7428193355e-03 1.0395234374e+01 1.0000000000e+01 2.5132741229e+05 8.3353112794e+00 6.2281056198e-02 2.2254753455e+03 1.9610907706e+00 1.0000000000e+00
1.8307324192e+00 1.3024765022e-03 5.2501633377e-03 1.3009367809e+01 2.0564709300e+00 3.4331514645e+00 6.1759825153e+00 4.2332118151e-03 2.0584836641e-03 1.0432037875e+01 1.0000000000e+01 2.5132741229e+05 8.3118737794e+00 6.3296672906e-02 2.2403789271e+03 1.8829290744e+00 1.0000000000e+00
1.7972922292e+00 1.3024765022e-03 5.5851821698e-03 1.2980556316e+01 2.0076216864e+00 3.4257683391e+00 6.1538331393e+00 4.8723948588e-03 2.4269487084e-03 1.0473403475e+01 1.0000000000e+01 2.5132741229e+05 8.2828112794e+00 6.4392915641e-02 2.2548812606e+03 1.7999272086e+00 1.0000000000e+00
1.7590732237e+00 1.3024765022e-03 5.9341581418e-03 1.2945637882e+01 1.9522713430e+00 3.4036189632e+00 6.1206090755e+00 5.5764406888e-03 2.8563860802e-03 1.0519687204e+01 1.0000000000e+01 2.5132741229e+05 8.2493737794e+00 6.5664671876e-02 2.2680315750e+03 1.7150258740e+00 1.0000000000e+00
1.7155961871e+00 1.3024765022e-03 6.2973760933e-03 1.2903062340e+01 1.8899168095e+00 3.3870069313e+00 6.0966139182e+00 6.3437791616e-03 3.3566446575e-03 1.0571243254e+01 1.0000000000e+01 2.5132741229e+05 8.2093737794e+00 6.7056778080e-02 2.2784904578e+03 1.6307516491e+00 1.0000000000e+00
1.6663661483e+00 1.3024765022e-03 6.6751208640e-03 1.2852023062e+01 1.8200765568e+00 3.3574753313e+00 6.0578534116e+00 7.1710920842e-03 3.9399947533e-03 1.0628424732e+01 1.0000000000e+01 2.5132741229e+05 8.1612493897e+00 6.8571005407e-02 2.2844120961e+03 1.5491091101e+00 1.0000000000e+00
1.6108739477e+00 1.3024765022e-03 7.0676772934e-03 1.2790441740e+01 1.7422974892e+00 3.3390175181e+00 6.0117088785e+00 8.0533469790e-03 4.6222571224e-03 1.0691585275e+01 1.0000000000e+01 2.5132741229e+05 8.1024993897e+00 7.0227586671e-02 2.2832970675e+03 1.4715546952e+00 1.0000000000e+00
1.5486003618e+00 1.3024765022e-03 7.4753302211e-03 1.2717028672e+01 1.6561614587e+00 3.3002561102e+00 5.9729474706e+00 8.9839073803e-03 5.4245359553e-03 1.0761080981e+01 1.0000000000e+01 2.5132741229e+05 8.0362493897e+00 7.1924853031e-02 2.2718153785e+03 1.3990337060e+00 1.0000000000e+00
1.4790259836e+00 1.3024765022e-03 7.8983644867e-03 1.2630918647e+01 1.5613014831e+00 3.2707236090e+00 5.9175740308e+00 9.9547112488e-03 6.3759058431e-03 1.0837272171e+01 1.0000000000e+01 2.5132741229e+05 7.9568743897e+00 7.3515093087e-02 2.2456080912e+03 1.3320575233e+00 1.0000000000e+00
1.4016516330e+00 1.3024765022e-03 8.3370649298e-03 1.2524476187e+01 1.4574279964e+00 3.2282706385e+00 5.8640463724e+00 1.0956493338e-02 7.5176910043e-03 1.0920524674e+01 1.0000000000e+01 2.5132741229e+05 7.8599993897e+00 7.5122105157e-02 2.1990952269e+03 1.2707982911e+00 1.0000000000e+00
1.3160360068e+00 1.3024765022e-03 8.7917163900e-03 1.2394983091e+01 1.3443726085e+00 3.1839718867e+00 5.8031355886e+00 1.1979041753e-02 8.9105071596e-03 1.1011210465e+01 1.0000000000e+01 2.5132741229e+05 7.7437493897e+00 7.6491072626e-02 2.1253561706e+03 1.2151830860e+00 1.0000000000e+00
1.2218608646e+00 1.3024765022e-03 9.2626037068e-03 1.2239209241e+01 1.2221644554e+00 3.1359815722e+00 5.7348416795e+00 1.3011467296e-02 1.0646249151e-02 1.1109707667e+01 1.0000000000e+01 2.5132741229e+05 7.6037493897e+00 7.7297622156e-02 2.0162236655e+03 1.1649770185e+00 1.0000000000e+00
1.1190405427e+00 1.3024765022e-03 9.7500117200e-03 1.2052619495e+01 1.0911449127e+00 3.0898370390e+00 5.6665477705e+00 1.4042496868e-02 1.2869506796e-02 1.1216399967e+01 1.0000000000e+01 2.5132741229e+05 7.4374993897e+00 7.7039327827e-02 1.8628682130e+03 1.1198500269e+00 1.0000000000e+00
1.0079022280e+00 1.3024765022e-03 1.0254225269e-02 1.1813821536e+01 9.5215682668e-01 3.0455382872e+00 5.5834876108e+00 1.5060749750e-02 1.5817509604e-02 1.1331675596e+01 1.0000000000e+01 2.5132741229e+05 7.2212493897e+00 7.5730317068e-02 1.6573579598e+03 1.0794266893e+00 1.0000000000e+00
