# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
2.3790799085e+00 2.9464474353e-03 3.9586148187e-03 1.1235790059e+01 2.8516896115e+00 7.4095690065e+01 1.9501651631e+02 1.1881800216e-02 4.1665825651e-03 3.5526248037e-01 1.0000000000e-01 2.5132741229e+00 1.6644767869e-08 4.4600977341e+02 5.0713247352e-02 1.0000000000e+00
2.3790818119e+00 2.9464474353e-03 4.2794334530e-03 1.1235458395e+01 2.8514024079e+00 7.4110124652e+01 1.9503095090e+02 1.3888145652e-02 4.8706368535e-03 3.5527520129e-01 1.0000000000e-01 2.5132741229e+00 1.7888126971e-08 4.7950344219e+02 5.4823730660e-02 1.0000000000e+00
2.3790840602e+00 2.9464474353e-03 4.6171334815e-03 1.1235184412e+01 2.8510761226e+00 7.4124616920e+01 1.9506020942e+02 1.6169736106e-02 5.6714501508e-03 3.5528966316e-01 1.0000000000e-01 2.5132741229e+00 1.9297752549e-08 5.1767685521e+02 5.9150639720e-02 1.0000000000e+00
2.3790866994e+00 2.9464474353e-03 4.9721477606e-03 1.1234751807e+01 2.8507060564e+00 7.4153731236e+01 1.9510408998e+02 1.8756163904e-02 6.5794801474e-03 3.5530605128e-01 1.0000000000e-01 2.5132741229e+00 2.0891670716e-08 5.6106615591e+02 6.3699555410e-02 1.0000000000e+00
2.3790898043e+00 2.9464474353e-03 5.3449091466e-03 1.1235516076e+01 2.8502880071e+00 7.4169247335e+01 1.9513437233e+02 2.1679399384e-02 7.6060381723e-03 3.5532456610e-01 1.0000000000e-01 2.5132741229e+00 2.2705773954e-08 6.1024074343e+02 6.8476056320e-02 1.0000000000e+00
2.3790934597e+00 2.9464474353e-03 5.7358504956e-03 1.1233850547e+01 2.8498172687e+00 7.4197128727e+01 1.9517701998e+02 2.4973930361e-02 8.7633444557e-03 3.5534542316e-01 1.0000000000e-01 2.5132741229e+00 2.4746805135e-08 6.6584252403e+02 7.3485736849e-02 1.0000000000e+00
2.3790977641e+00 2.9464474353e-03 6.1454046639e-03 1.1233324211e+01 2.8492884250e+00 7.4211368642e+01 1.9522079239e+02 2.8676907236e-02 1.0064585594e-02 3.5536885415e-01 1.0000000000e-01 2.5132741229e+00 2.7047566190e-08 7.2856349970e+02 7.8734192693e-02 1.0000000000e+00
2.3791028422e+00 2.9464474353e-03 6.5740045079e-03 1.1233904622e+01 2.8486956870e+00 7.4241467135e+01 1.9528042338e+02 3.2828297285e-02 1.1523974792e-02 3.5539510784e-01 1.0000000000e-01 2.5132741229e+00 2.9624320385e-08 7.9916777631e+02 8.4227030965e-02 1.0000000000e+00
2.3791088270e+00 2.9464474353e-03 7.0220828837e-03 1.1231943480e+01 2.8480333494e+00 7.4283819164e+01 1.9533754166e+02 3.7471047650e-02 1.3156814915e-02 3.5542445007e-01 1.0000000000e-01 2.5132741229e+00 3.2516005946e-08 8.7848824940e+02 8.9969864870e-02 1.0000000000e+00
2.3791158959e+00 2.9464474353e-03 7.4900726477e-03 1.1231308992e+01 2.8472949807e+00 7.4312702758e+01 1.9539595776e+02 4.2651257274e-02 1.4979570983e-02 3.5545716603e-01 1.0000000000e-01 2.5132741229e+00 3.5754664877e-08 9.6743009461e+02 9.5968316724e-02 1.0000000000e+00
2.3791242428e+00 2.9464474353e-03 7.9784066561e-03 1.1231503665e+01 2.8464738186e+00 7.4357196182e+01 1.9546998369e+02 4.8418361741e-02 1.7009944523e-02 3.5549355973e-01 1.0000000000e-01 2.5132741229e+00 3.9361584770e-08 1.0670144350e+03 1.0222802788e-01 1.0000000000e+00
2.3791341078e+00 2.9464474353e-03 8.4875177651e-03 1.1230580774e+01 2.8455621737e+00 7.4400572043e+01 1.9555765830e+02 5.4825327599e-02 1.9266958250e-02 3.5553395580e-01 1.0000000000e-01 2.5132741229e+00 4.3371211832e-08 1.1783476799e+03 1.0875464759e-01 1.0000000000e+00
2.3791457748e+00 2.9464474353e-03 9.0178388311e-03 1.1229600203e+01 2.8445526005e+00 7.4443890224e+01 1.9564527523e+02 6.1928861657e-02 2.1771037613e-02 3.5557870019e-01 1.0000000000e-01 2.5132741229e+00 4.7838490183e-08 1.3026303012e+03 1.1555383458e-01 1.0000000000e+00
2.3791595792e+00 2.9464474353e-03 9.5698027103e-03 1.1227386707e+01 2.8434367556e+00 7.4500741730e+01 1.9574642549e+02 6.9789636183e-02 2.4544114106e-02 3.5562816111e-01 1.0000000000e-01 2.5132741229e+00 5.2789932093e-08 1.4412153511e+03 1.2263127234e-01 1.0000000000e+00
2.3791759113e+00 2.9464474353e-03 1.0143842259e-02 1.1226168203e+01 2.8422058418e+00 7.4558588229e+01 1.9584857074e+02 7.8472529460e-02 2.7609727736e-02 3.5568272968e-01 1.0000000000e-01 2.5132741229e+00 5.8291712735e-08 1.5955748604e+03 1.2999265518e-01 1.0000000000e+00
2.3791952444e+00 2.9464474353e-03 1.0740390333e-02 1.1224783867e+01 2.8408503789e+00 7.4631035146e+01 1.9598008266e+02 8.8046886086e-02 3.0993144426e-02 3.5574282175e-01 1.0000000000e-01 2.5132741229e+00 6.4352169102e-08 1.7673844438e+03 1.3764371009e-01 1.0000000000e+00
2.3792181282e+00 2.9464474353e-03 1.1359879790e-02 1.1223240909e+01 2.8393606281e+00 7.4703337861e+01 1.9611145038e+02 9.8586797035e-02 3.4721477807e-02 3.5580887825e-01 1.0000000000e-01 2.5132741229e+00 7.1069603535e-08 1.9584253614e+03 1.4559016787e-01 1.0000000000e+00
2.3792452122e+00 2.9464474353e-03 1.2002743484e-02 1.1221618640e+01 2.8377259771e+00 7.4790298676e+01 1.9625747619e+02 1.1017140704e-01 3.8823835680e-02 3.5588136667e-01 1.0000000000e-01 2.5132741229e+00 7.8481926302e-08 2.1707441782e+03 1.5383779927e-01 1.0000000000e+00
2.3792772598e+00 2.9464474353e-03 1.2669414273e-02 1.1220969733e+01 2.8359355240e+00 7.4878261692e+01 1.9641927046e+02 1.2288524502e-01 4.3331466453e-02 3.5596078206e-01 1.0000000000e-01 2.5132741229e+00 8.6654156233e-08 2.4066025593e+03 1.6239239867e-01 1.0000000000e+00
2.3793151746e+00 2.9464474353e-03 1.3360325013e-02 1.1217818926e+01 2.8339777217e+00 7.4978460220e+01 1.9659330024e+02 1.3681858609e-01 4.8277932830e-02 3.5604764843e-01 1.0000000000e-01 2.5132741229e+00 9.5657460044e-08 2.6685153119e+03 1.7125979049e-01 1.0000000000e+00
2.3793600061e+00 2.9464474353e-03 1.4075908560e-02 1.1215605431e+01 2.8318397365e+00 7.5079624899e+01 1.9678306243e+02 1.5206784982e-01 5.3699313510e-02 3.5614251969e-01 1.0000000000e-01 2.5132741229e+00 1.0557108476e-07 2.9593127221e+03 1.8044583504e-01 1.0000000000e+00
2.3794129926e+00 2.9464474353e-03 1.4816597770e-02 1.1214285986e+01 2.8295086803e+00 7.5196421038e+01 1.9698845607e+02 1.6873603294e-01 5.9634393107e-02 3.5624598134e-01 1.0000000000e-01 2.5132741229e+00 1.1648188821e-07 3.2821562889e+03 1.8995643004e-01 1.0000000000e+00
2.3794755745e+00 2.9464474353e-03 1.5582825500e-02 1.1211517314e+01 2.8269709875e+00 7.5311782371e+01 1.9722194741e+02 1.8693319077e-01 6.6124905986e-02 3.5635865139e-01 1.0000000000e-01 2.5132741229e+00 1.2844203674e-07 3.6406646958e+03 1.9979752527e-01 1.0000000000e+00
2.3795494393e+00 2.9464474353e-03 1.6375024606e-02 1.1208986574e+01 2.8242117713e+00 7.5456914138e+01 1.9747044293e+02 2.0677696153e-01 7.3215813215e-02 3.5648118210e-01 1.0000000000e-01 2.5132741229e+00 1.4159641780e-07 4.0388405286e+03 2.0997510440e-01 1.0000000000e+00
2.3796365570e+00 2.9464474353e-03 1.7193627944e-02 1.1204833566e+01 2.8212161723e+00 7.5600438056e+01 1.9774686310e+02 2.2839315332e-01 8.0955566455e-02 3.5661426158e-01 1.0000000000e-01 2.5132741229e+00 1.5600831743e-07 4.4812892147e+03 2.2049521742e-01 1.0000000000e+00
2.3797392170e+00 2.9464474353e-03 1.8039068370e-02 1.1201358306e+01 2.8179676694e+00 7.5774143383e+01 1.9803869843e+02 2.5191638987e-01 8.9396479813e-02 3.5675861497e-01 1.0000000000e-01 2.5132741229e+00 1.7185907137e-07 4.9731294380e+03 2.3136395787e-01 1.0000000000e+00
2.3798600855e+00 2.9464474353e-03 1.8911778740e-02 1.1198834777e+01 2.8144497184e+00 7.5948829282e+01 1.9836104684e+02 2.7749083324e-01 9.8595058007e-02 3.5691500632e-01 1.0000000000e-01 2.5132741229e+00 1.8923072025e-07 5.5203670095e+03 2.4258750722e-01 1.0000000000e+00
2.3800022669e+00 2.9464474353e-03 1.9812191912e-02 1.1194905282e+01 2.8106445551e+00 7.6136846624e+01 1.9869672669e+02 3.0527098050e-01 1.0861244619e-01 3.5708424053e-01 1.0000000000e-01 2.5132741229e+00 2.0834554651e-07 6.1296256753e+03 2.5417209394e-01 1.0000000000e+00
2.3801693630e+00 2.9464474353e-03 2.0740740741e-02 1.1190781114e+01 2.8065335865e+00 7.6339449965e+01 1.9907652504e+02 3.3542256613e-01 1.1951489472e-01 3.5726716505e-01 1.0000000000e-01 2.5132741229e+00 2.2923246882e-07 6.8087985383e+03 2.6612406266e-01 1.0000000000e+00
2.3803655454e+00 2.9464474353e-03 2.1697858083e-02 1.1184962577e+01 2.8020970961e+00 7.6569905858e+01 1.9948417594e+02 3.6812356014e-01 1.3137430557e-01 3.5746467163e-01 1.0000000000e-01 2.5132741229e+00 2.5214955808e-07 7.5667234265e+03 2.7844982066e-01 1.0000000000e+00
2.3805956625e+00 2.9464474353e-03 2.2683976795e-02 1.1180146241e+01 2.7973147705e+00 7.6816115782e+01 1.9992234712e+02 4.0356529400e-01 1.4426881746e-01 3.5767769897e-01 1.0000000000e-01 2.5132741229e+00 2.7731229622e-07 8.4135549264e+03 2.9115587908e-01 1.0000000000e+00
2.3808653180e+00 2.9464474353e-03 2.3699529733e-02 1.1175834611e+01 2.7921650034e+00 7.7077596664e+01 2.0039055551e+02 4.4195372994e-01 1.5828352888e-01 3.5790723440e-01 1.0000000000e-01 2.5132741229e+00 3.0496502731e-07 9.3611408914e+03 3.0424886720e-01 1.0000000000e+00
2.3811810056e+00 2.9464474353e-03 2.4744949753e-02 1.1169821402e+01 2.7866254506e+00 7.7352127796e+01 2.0090134665e+02 4.8351088508e-01 1.7351125713e-01 3.5815431685e-01 1.0000000000e-01 2.5132741229e+00 3.3527185489e-07 1.0423321664e+04 3.1773554786e-01 1.0000000000e+00
2.3815502352e+00 2.9464474353e-03 2.5820669711e-02 1.1163579272e+01 2.7806727150e+00 7.7670757599e+01 2.0145623646e+02 5.2847644114e-01 1.9005344940e-01 3.5842003917e-01 1.0000000000e-01 2.5132741229e+00 3.6852031007e-07 1.1616075233e+04 3.3162281147e-01 1.0000000000e+00
2.3819816809e+00 2.9464474353e-03 2.6927122464e-02 1.1156859475e+01 2.7742819209e+00 7.7988880895e+01 2.0204015227e+02 5.7710957203e-01 2.0802124243e-01 3.5870555077e-01 1.0000000000e-01 2.5132741229e+00 4.0518227177e-07 1.2957806404e+04 3.4591768398e-01 1.0000000000e+00
2.3824853841e+00 2.9464474353e-03 2.8064740869e-02 1.1149923374e+01 2.7674275950e+00 7.8351101060e+01 2.0268293120e+02 6.2969101060e-01 2.2753658009e-01 3.5901206158e-01 1.0000000000e-01 2.5132741229e+00 4.4536251678e-07 1.4470670109e+04 3.6062740207e-01 1.0000000000e+00
2.3830729273e+00 2.9464474353e-03 2.9233957780e-02 1.1141884132e+01 2.7600827867e+00 7.8726984333e+01 2.0336890573e+02 6.8652540154e-01 2.4873362670e-01 3.5934084428e-01 1.0000000000e-01 2.5132741229e+00 4.8962608914e-07 1.6180111385e+04 3.7575934756e-01 1.0000000000e+00
2.3837577015e+00 2.9464474353e-03 3.0435206055e-02 1.1132590334e+01 2.7522195815e+00 7.9145926224e+01 2.0411270514e+02 7.4794397612e-01 2.7176028437e-01 3.5969323891e-01 1.0000000000e-01 2.5132741229e+00 5.3829632732e-07 1.8116438554e+04 3.9132112998e-01 1.0000000000e+00
2.3845551556e+00 2.9464474353e-03 3.1668918550e-02 1.1123707512e+01 2.7438087560e+00 7.9594782750e+01 2.0490118543e+02 8.1430761684e-01 2.9678001976e-01 3.6007065630e-01 1.0000000000e-01 2.5132741229e+00 5.9210100708e-07 2.0315153897e+04 4.0732056003e-01 1.0000000000e+00
2.3854831354e+00 2.9464474353e-03 3.2935528121e-02 1.1114038790e+01 2.7348199567e+00 8.0057634048e+01 2.0576272549e+02 8.8601035388e-01 3.2397392439e-01 3.6047458295e-01 1.0000000000e-01 2.5132741229e+00 6.5127660811e-07 2.2819188956e+04 4.2376573816e-01 1.0000000000e+00
2.3865622413e+00 2.9464474353e-03 3.4235467624e-02 1.1104781043e+01 2.7252211970e+00 8.0579961323e+01 2.0666897528e+02 9.6348334148e-01 3.5354317021e-01 3.6090658594e-01 1.0000000000e-01 2.5132741229e+00 7.1696770042e-07 2.5678297094e+04 4.4066496241e-01 1.0000000000e+00
2.3878162597e+00 2.9464474353e-03 3.5569169916e-02 1.1092632052e+01 2.7149797270e+00 8.1128944276e+01 2.0764617950e+02 1.0471994901e+00 3.8571171625e-01 3.6136831845e-01 1.0000000000e-01 2.5132741229e+00 7.8955665345e-07 2.8953533154e+04 4.5802689179e-01 1.0000000000e+00
2.3892726576e+00 2.9464474353e-03 3.6937067852e-02 1.1080836356e+01 2.7040612277e+00 8.1722550434e+01 2.0869753943e+02 1.1376787036e+00 4.2072963878e-01 3.6186152615e-01 1.0000000000e-01 2.5132741229e+00 8.6993901986e-07 3.2717070886e+04 4.7586045242e-01 1.0000000000e+00
2.3909631498e+00 2.9464474353e-03 3.8339594290e-02 1.1068124979e+01 2.6924297532e+00 8.2344787833e+01 2.0982182935e+02 1.2354939759e+00 4.5887695843e-01 3.6238805386e-01 1.0000000000e-01 2.5132741229e+00 9.5919910520e-07 3.7056157889e+04 4.9417490873e-01 1.0000000000e+00
2.3929243706e+00 2.9464474353e-03 3.9777182085e-02 1.1054533972e+01 2.6800483600e+00 8.3025210605e+01 2.1103383714e+02 1.3412783616e+00 5.0046796977e-01 3.6294985376e-01 1.0000000000e-01 2.5132741229e+00 1.0582394732e-06 4.2076708194e+04 5.1297988824e-01 1.0000000000e+00
2.3951986468e+00 2.9464474353e-03 4.1250264094e-02 1.1039976814e+01 2.6668790904e+00 8.3763732228e+01 2.1231871004e+02 1.4557330036e+00 5.4585639404e-01 3.6354899456e-01 1.0000000000e-01 2.5132741229e+00 1.1688225301e-06 4.7905619217e+04 5.3228532495e-01 1.0000000000e+00
2.3978348894e+00 2.9464474353e-03 4.2759273172e-02 1.1024395824e+01 2.6528816533e+00 8.4530776940e+01 2.1370593728e+02 1.5796364793e+00 5.9544174438e-01 3.6418767141e-01 1.0000000000e-01 2.5132741229e+00 1.2918361751e-06 5.4699605961e+04 5.5210157866e-01 1.0000000000e+00
2.4008896269e+00 2.9464474353e-03 4.4304642177e-02 1.1008043355e+01 2.6380150553e+00 8.5370867007e+01 2.1516620987e+02 1.7138554102e+00 6.4967612933e-01 3.6486821780e-01 1.0000000000e-01 2.5132741229e+00 1.4300069098e-06 6.2646675523e+04 5.7243926527e-01 1.0000000000e+00
2.4044282104e+00 2.9464474353e-03 4.5886803965e-02 1.0990746365e+01 2.6222370627e+00 8.6269077555e+01 2.1674366794e+02 1.8593568866e+00 7.0907276577e-01 3.6559311901e-01 1.0000000000e-01 2.5132741229e+00 1.5841898595e-06 7.1982063773e+04 5.9330943994e-01 1.0000000000e+00
2.4085261978e+00 2.9464474353e-03 4.7506191390e-02 1.0970615813e+01 2.6055035528e+00 8.7208738872e+01 2.1842164179e+02 2.0172225290e+00 7.7421599630e-01 3.6636502786e-01 1.0000000000e-01 2.5132741229e+00 1.7573412803e-06 8.2990627418e+04 6.1472331970e-01 1.0000000000e+00
2.4132709378e+00 2.9464474353e-03 4.9163237311e-02 1.0951148588e+01 2.5877692784e+00 8.8237675440e+01 2.2020365714e+02 2.1886648643e+00 8.4577279843e-01 3.6718678178e-01 1.0000000000e-01 2.5132741229e+00 1.9524383812e-06 9.6025121051e+04 6.3669233661e-01 1.0000000000e+00
2.4187634194e+00 2.9464474353e-03 5.0858374584e-02 1.0928790119e+01 2.5689878440e+00 8.9322785768e+01 2.2210091125e+02 2.3750458251e+00 9.2450644744e-01 3.6806142473e-01 1.0000000000e-01 2.5132741229e+00 2.1723007490e-06 1.1152181432e+05 6.5922796997e-01 1.0000000000e+00
2.4251203338e+00 2.9464474353e-03 5.2592036063e-02 1.0905415029e+01 2.5491117071e+00 9.0480710726e+01 2.2411527875e+02 2.5778980203e+00 1.0112926841e+00 3.6899222964e-01 1.0000000000e-01 2.5132741229e+00 2.4208377843e-06 1.3002072909e+05 6.8234154039e-01 1.0000000000e+00
2.4324764578e+00 2.9464474353e-03 5.4364654606e-02 1.0881232410e+01 2.5280921334e+00 9.1711659409e+01 2.2624696872e+02 2.7989485535e+00 1.1071386665e+00 3.6998272712e-01 1.0000000000e-01 2.5132741229e+00 2.7026736106e-06 1.5219137576e+05 7.0604392793e-01 1.0000000000e+00
2.4409872932e+00 2.9464474353e-03 5.6176663070e-02 1.0854209018e+01 2.5058788756e+00 9.3013612992e+01 2.2850872859e+02 3.0401458741e+00 1.2132054361e+00 3.7103673661e-01 1.0000000000e-01 2.5132741229e+00 3.0222870683e-06 1.7886917100e+05 7.3034525195e-01 1.0000000000e+00
2.4508320032e+00 2.9464474353e-03 5.8028494309e-02 1.0825765239e+01 2.4824212287e+00 9.4402729272e+01 2.3090194991e+02 3.3036892855e+00 1.3308334812e+00 3.7215840335e-01 1.0000000000e-01 2.5132741229e+00 3.3856320622e-06 2.1108838898e+05 7.5525426627e-01 1.0000000000e+00
2.4622166013e+00 2.9464474353e-03 5.9920581182e-02 1.0795576620e+01 2.4576677529e+00 9.5863917544e+01 2.3342630823e+02 3.5920609746e+00 1.4615730586e+00 3.7335224055e-01 1.0000000000e-01 2.5132741229e+00 3.7995663679e-06 2.5013102374e+05 7.8077771110e-01 1.0000000000e+00
2.4753773228e+00 2.9464474353e-03 6.1853356543e-02 1.0763261027e+01 2.4315659414e+00 9.7426371437e+01 2.3606669841e+02 3.9080599567e+00 1.6072194014e+00 3.7462317683e-01 1.0000000000e-01 2.5132741229e+00 4.2732123877e-06 2.9758561724e+05 8.0691945424e-01 1.0000000000e+00
2.4905840878e+00 2.9464474353e-03 6.3827253249e-02 1.0729099652e+01 2.4040629988e+00 9.9046015710e+01 2.3883811024e+02 4.2548364484e+00 1.7698523086e+00 3.7597661145e-01 1.0000000000e-01 2.5132741229e+00 4.8143285662e-06 3.5541382715e+05 8.3367939323e-01 1.0000000000e+00
2.5081438160e+00 2.9464474353e-03 6.5842704156e-02 1.0692328227e+01 2.3751057219e+00 1.0075167628e+02 2.4172507085e+02 4.6359248099e+00 1.9518814540e+00 3.7741847461e-01 1.0000000000e-01 2.5132741229e+00 5.4341571165e-06 4.2601108205e+05 8.6105197767e-01 1.0000000000e+00
2.5284033374e+00 2.9464474353e-03 6.7900142121e-02 1.0654403189e+01 2.3446411046e+00 1.0253000006e+02 2.4472899344e+02 5.0552721291e+00 2.1560963506e+00 3.7895529502e-01 1.0000000000e-01 2.5132741229e+00 6.1436884689e-06 5.1229930394e+05 8.8902465384e-01 1.0000000000e+00
2.5517514451e+00 2.9464474353e-03 7.0000000000e-02 1.0611532034e+01 2.3126163155e+00 1.0437720899e+02 2.4781656741e+02 5.5172574565e+00 2.3857210639e+00 3.8059427359e-01 1.0000000000e-01 2.5132741229e+00 6.9579710761e-06 6.1774670941e+05 9.1757563893e-01 1.0000000000e+00
2.3667165921e+00 3.0542337980e-03 0.0000000000e+00 1.1141539850e+01 2.8329896480e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+00 1.4078182945e-02 2.2953298442e+02 0.0000000000e+00 1.0000000000e+00
2.3667165950e+00 3.0542337980e-03 7.2142710649e-08 1.1141539850e+01 2.8329896896e+00 7.2421451041e+01 1.9161462597e+02 3.6723378170e-12 1.2962764497e-12 3.6573886286e-01 1.0000000000e-01 2.5132741229e+00 9.3539693323e-09 2.2953260887e+02 9.0956595917e-07 1.0000000000e+00
2.3667165956e+00 3.0542337980e-03 5.7714168519e-07 1.1141539850e+01 2.8329896623e+00 7.2421451041e+01 1.9161462597e+02 2.3502959206e-10 8.2961683619e-11 3.6573886287e-01 1.0000000000e-01 2.5132741229e+00 9.3539710398e-09 2.2953265077e+02 7.2765276693e-06 1.0000000000e+00
2.3667165945e+00 3.0542337980e-03 1.9478531875e-06 1.1141539850e+01 2.8329897197e+00 7.2421451041e+01 1.9161462597e+02 2.6771339316e-09 9.4498540287e-10 3.6573886285e-01 1.0000000000e-01 2.5132741229e+00 9.3539718433e-09 2.2953267049e+02 2.4558280922e-05 1.0000000000e+00
2.3667165945e+00 3.0542337980e-03 4.6171334815e-06 1.1141539850e+01 2.8329897179e+00 7.2421451041e+01 1.9161462597e+02 1.5041893822e-08 5.3095476227e-09 3.6573886294e-01 1.0000000000e-01 2.5132741229e+00 9.3539792187e-09 2.2953285147e+02 5.8212221448e-05 1.0000000000e+00
2.3667165952e+00 3.0542337980e-03 9.0178388311e-06 1.1141871514e+01 2.8329896727e+00 7.2421782705e+01 1.9161495763e+02 5.7380271356e-08 2.0254317165e-08 3.6573886327e-01 1.0000000000e-01 2.5132741229e+00 9.3540056626e-09 2.2953350036e+02 1.1369574483e-04 1.0000000000e+00
2.3667165950e+00 3.0542337980e-03 1.5582825500e-05 1.1141871514e+01 2.8329896557e+00 7.2421782705e+01 1.9161495763e+02 1.7133657392e-07 6.0479067960e-08 3.6573886405e-01 1.0000000000e-01 2.5132741229e+00 9.3540732824e-09 2.2953515965e+02 1.9646624715e-04 1.0000000000e+00
2.3667165950e+00 3.0542337980e-03 2.4744949753e-05 1.1141525430e+01 2.8329896031e+00 7.2421436621e+01 1.9161461155e+02 4.3204683238e-07 1.5250561877e-07 3.6573886584e-01 1.0000000000e-01 2.5132741229e+00 9.3542284842e-09 2.2953896807e+02 3.1198112412e-04 1.0000000000e+00
2.3667165937e+00 3.0542337980e-03 3.6937067852e-05 1.1141525430e+01 2.8329895243e+00 7.2421436621e+01 1.9161461155e+02 9.6268128218e-07 3.3981109846e-07 3.6573886948e-01 1.0000000000e-01 2.5132741229e+00 9.3545459845e-09 2.2954675907e+02 4.6569777228e-04 1.0000000000e+00
2.3667165914e+00 3.0542337980e-03 5.2592036063e-05 1.1141525430e+01 2.8329893774e+00 7.2421436621e+01 1.9161461155e+02 1.9516309671e-06 6.8889455875e-07 3.6573887625e-01 1.0000000000e-01 2.5132741229e+00 9.3551376441e-09 2.2956127752e+02 6.6307358859e-04 1.0000000000e+00
2.3667165873e+00 3.0542337980e-03 7.2142710649e-05 1.1141525430e+01 2.8329891216e+00 7.2421436621e+01 1.9161461155e+02 3.6723385388e-06 1.2962769644e-06 3.6573888803e-01 1.0000000000e-01 2.5132741229e+00 9.3561665933e-09 2.2958652641e+02 9.0956597147e-04 1.0000000000e+00
2.3667165799e+00 3.0542337980e-03 9.6021947874e-05 1.1141518220e+01 2.8329887046e+00 7.2421443831e+01 1.9161461876e+02 6.5057733820e-06 2.2964346351e-06 3.6573890742e-01 1.0000000000e-01 2.5132741229e+00 9.3578358586e-09 2.2962813571e+02 1.2106323234e-03 1.0000000000e+00
2.3667165693e+00 3.0542337980e-03 1.2466260400e-04 1.1141518220e+01 2.8329880794e+00 7.2421443831e+01 1.9161461876e+02 1.0965551241e-05 3.8706662132e-06 3.6573893795e-01 1.0000000000e-01 2.5132741229e+00 9.3605038409e-09 2.2969360425e+02 1.5717300465e-03 1.0000000000e+00
2.3667165531e+00 3.0542337980e-03 1.5849753530e-04 1.1141518220e+01 2.8329870740e+00 7.2421443831e+01 1.9161461876e+02 1.7725698867e-05 6.2568936619e-06 3.6573898424e-01 1.0000000000e-01 2.5132741229e+00 9.3645392521e-09 2.2979284371e+02 1.9983165549e-03 1.0000000000e+00
2.3667165214e+00 3.0542337980e-03 1.9795959802e-04 1.1141518220e+01 2.8329854855e+00 7.2421443831e+01 1.9161461876e+02 2.7651064451e-05 9.7603975004e-06 3.6573905175e-01 1.0000000000e-01 2.5132741229e+00 9.3704764006e-09 2.2993853313e+02 2.4958493229e-03 1.0000000000e+00
2.3667164874e+00 3.0542337980e-03 2.4348164844e-04 1.1141532640e+01 2.8329833482e+00 7.2421443831e+01 1.9161461876e+02 4.1830373448e-05 1.4765485111e-05 3.6573914884e-01 1.0000000000e-01 2.5132741229e+00 9.3789953361e-09 2.3014666679e+02 3.0697856967e-03 1.0000000000e+00
2.3667164401e+00 3.0542337980e-03 2.9549654282e-04 1.1141532640e+01 2.8329804179e+00 7.2421443831e+01 1.9161461876e+02 6.1611934725e-05 2.1748097634e-05 3.6573928427e-01 1.0000000000e-01 2.5132741229e+00 9.3907945923e-09 2.3043707010e+02 3.7255831798e-03 1.0000000000e+00
2.3667163816e+00 3.0542337980e-03 3.5443713742e-04 1.1141532640e+01 2.8329764608e+00 7.2421443831e+01 1.9161461876e+02 8.8641994220e-05 3.1289350775e-05 3.6573946974e-01 1.0000000000e-01 2.5132741229e+00 9.4070027090e-09 2.3083388285e+02 4.4686991792e-03 1.0000000000e+00
2.3667162975e+00 3.0542337980e-03 4.2073628850e-04 1.1141511010e+01 2.8329711621e+00 7.2421436621e+01 1.9161461155e+02 1.2490574634e-04 4.4090016873e-05 3.6573971809e-01 1.0000000000e-01 2.5132741229e+00 9.4286613483e-09 2.3136622423e+02 5.3045913730e-03 1.0000000000e+00
2.3667161847e+00 3.0542337980e-03 4.9482685234e-04 1.1141503800e+01 2.8329639942e+00 7.2421414991e+01 1.9161458991e+02 1.7277099722e-04 6.0985948842e-05 3.6574004585e-01 1.0000000000e-01 2.5132741229e+00 9.4573041408e-09 2.3206899117e+02 6.2387172955e-03 1.0000000000e+00
2.3667160360e+00 3.0542337980e-03 5.7714168519e-04 1.1142296909e+01 2.8329547642e+00 7.2422208100e+01 1.9161538302e+02 2.3503449727e-04 8.2964437077e-05 3.6574047213e-01 1.0000000000e-01 2.5132741229e+00 9.4945949604e-09 2.3298313519e+02 7.2765346320e-03 1.0000000000e+00
2.3667158439e+00 3.0542337980e-03 6.6811364332e-04 1.1142066186e+01 2.8329428661e+00 7.2421977377e+01 1.9161515230e+02 3.1497094202e-04 1.1118153698e-04 3.6574101939e-01 1.0000000000e-01 2.5132741229e+00 9.5423921267e-09 2.3415684301e+02 8.4235011626e-03 1.0000000000e+00
2.3667156013e+00 3.0542337980e-03 7.6817558299e-04 1.1141914774e+01 2.8329277188e+00 7.2421825966e+01 1.9161500089e+02 4.1638465754e-04 1.4698033232e-04 3.6574171364e-01 1.0000000000e-01 2.5132741229e+00 9.6030855057e-09 2.3564608426e+02 9.6850748091e-03 1.0000000000e+00
2.3667152988e+00 3.0542337980e-03 8.7776036047e-04 1.1141893144e+01 2.8329088595e+00 7.2421804335e+01 1.9161497926e+02 5.4366397998e-04 1.9191015558e-04 3.6574258505e-01 1.0000000000e-01 2.5132741229e+00 9.6792773342e-09 2.3751536609e+02 1.1066713587e-02 1.0000000000e+00
